Agglomeration_ID,Agglomeration_Name,ISO3,Longitude,Latitude
6938.0,Ipu/Ozaa/Asa,NGA,7.24555296768173,4.924423930151731
2642.0,Dawakin Kudu,NGA,8.58845335686135,11.838898691795738
4463.0,Kaltungo,NGA,11.306254797573013,9.81053516140717
7274.0,Pambeguwa,NGA,8.27365671675146,10.683021149809045
7965.0,Shendam,NGA,9.53493364118818,8.876680958578108
8703.0,Udi,NGA,7.373282857379416,6.290427240622026
393.0,Akabuka,NGA,6.647061681098642,5.230802259308769
5175.0,Kwoi,NGA,8.005641391107751,9.443360230281133
3890.0,Ido Ekiti,NGA,5.177530280279378,7.856119489556203
7067.0,Oleh,NGA,6.197812331459318,5.440244845705818
6763.0,Ningi,NGA,9.570588250854607,11.078700809974892
8704.0,Uduma,NGA,7.61224771932962,6.099915417952566
2365.0,Chanchaga,NGA,6.5848309337335085,9.545840622437117
5290.0,Lissam,NGA,10.053088250806413,7.191454433202306
5562.0,Makarfi,NGA,7.884373417263592,11.378585720457906
2233.0,Buniyadi,NGA,12.005150969251817,11.27336597738919
4188.0,Jauro,NGA,11.110443323164379,8.45319356362446
3463.0,Gembu,NGA,11.252846069145564,6.722521049021833
3940.0,Igbokoda,NGA,4.784244566033054,6.371050706502347
8701.0,Uburu,NGA,7.761061024357539,6.034698418017538
3966.0,Ijero Ekiti,NGA,5.068673137433125,7.811705468392536
7005.0,Ogwashi Uku,NGA,6.530050879395094,6.18766921907776
7250.0,Ozoro,NGA,6.22970361350764,5.54659356365354
1533.0,Bali,NGA,10.967499976670089,7.852375381812301
3245.0,Fili,NGA,4.466893916714159,8.39455719998858
5461.0,Mafa,NGA,13.59694694610415,11.922360230256354
9181.0,Zonkwa,NGA,8.30143224075133,9.777278530931383
8141.0,Soba,NGA,8.059288900680997,10.982676322219714
3681.0,Gwadainya,NGA,8.552085835497504,8.402267637699067
4110.0,Ishiagu,NGA,7.561690097392568,5.953216394699677
7041.0,Okopedi,NGA,8.119149327604285,4.8338126112795115
1668.0,Barabarobara,NGA,7.228217522872551,4.738234715924982
1511.0,Bakori,NGA,7.425446946721247,11.560443563593264
7514.0,Rijau,NGA,5.26122724996795,11.10486023026464
2988.0,Ejule,NGA,7.110847740403511,7.376098325540009
6653.0,Okpogho,NGA,7.2989261134005075,6.440224813644555
4219.0,Jogana,NGA,8.70513243046436,12.027225821653158
1823.0,Benisheikh,NGA,12.497006470023734,11.808193563590894
6074.0,Misau,NGA,10.465895359115548,11.310309965712317
1292.0,Arochukwu,NGA,7.897186447986354,5.399532146332021
6670.0,New Bussa,NGA,4.515065633881007,9.879481442398093
