ISO3,unique_id,Agglomeration_Name,Surface km2,africapolis_geometry_year,worldpop_year,worldpop_population_total,worldpop_built_surface_km2,worldpop_built_volume_m3
BWA,BWA_6253,Moshupa,27.0,2015,2015,20292.0,5.095461,27196228.0
BWA,BWA_7268,Palapye,37.0,2015,2015,26325.0,8.543292,49623104.0
BWA,BWA_7467,Ramotswa,23.0,2015,2015,16570.0,5.024219,28011980.0
BWA,BWA_7853,Selibe Phikwe,17.0,2015,2015,23213.0,4.044375,25579360.0
BWA,BWA_7875,Serowe,72.0,2015,2015,50799.0,14.01383,83773336.0
BWA,BWA_8465,Thamaga,32.0,2015,2015,20890.0,5.315769,27765472.0
BWA,BWA_8542,Tlokweng,16.0,2015,2015,16734.0,3.324603,19503748.0
BWA,BWA_8571,Tonota,36.0,2015,2015,23425.0,7.816589,46035404.0
BWA,BWA_8690,Tutume,31.0,2015,2015,13688.0,5.969495,27623394.0
CAF,CAF_1550,Bambari,7.0,2015,2015,46137.0,1.750388,11779132.0
CAF,CAF_1584,Bangassou,10.0,2015,2015,34190.0,2.194682,13090157.0
CAF,CAF_1589,Bangui,105.0,2015,2015,849565.0,30.336672,216247920.0
CAF,CAF_1660,Baoro,3.0,2015,2015,13987.0,0.773025,4331019.0
CAF,CAF_1713,Batangafo,3.0,2015,2015,12237.0,0.588203,3401159.0
CAF,CAF_1832,Berbérati,14.0,2015,2015,75620.0,3.95089,27792698.0
CAF,CAF_1981,Boda,3.0,2015,2015,21912.0,0.953024,6389222.0
CAF,CAF_2007,Bokaranga,5.0,2015,2015,17714.0,1.022925,5438793.0
CAF,CAF_2073,Bossangoa,10.0,2015,2015,35053.0,1.989623,11980490.0
CAF,CAF_2074,Bossembélé,3.0,2015,2015,11183.0,0.547655,3183052.0
CAF,CAF_2092,Bouar,10.0,2015,2015,49727.0,2.989251,24314958.0
CAF,CAF_2096,Bouca,3.0,2015,2015,10205.0,0.571167,3368091.0
CAF,CAF_2154,Bozoum,5.0,2015,2015,20455.0,1.131098,6720525.0
CAF,CAF_2166,Bria,6.0,2015,2015,28403.0,1.272224,7839127.0
CAF,CAF_2339,Carnot,8.0,2015,2015,71228.0,2.205667,16576979.0
CAF,CAF_2678,Dēkoa,3.0,2015,2015,10600.0,0.57454,2920991.0
CAF,CAF_3350,Gamboula,2.0,2015,2015,9330.0,0.497207,2506883.0
CAF,CAF_3614,Grimari,1.0,2015,2015,4217.0,0.190594,766701.0
CAF,CAF_4082,Ippy,4.0,2015,2015,10825.0,0.74982,3934291.0
CAF,CAF_4256,Kabo,6.0,2015,2015,15654.0,1.323099,9077749.0
CAF,CAF_4395,Kaga-Bandoro,5.0,2015,2015,26678.0,1.135643,7524952.0
CAF,CAF_5842,M'bāïki,4.0,2015,2015,9984.0,0.758547,4669659.0
CAF,CAF_6218,Monga,4.0,2015,2015,0.0,0.0,0.0
CAF,CAF_6618,Ndélé ,2.0,2015,2015,13729.0,0.591309,3766503.0
CAF,CAF_6844,Nola,5.0,2015,2015,25295.0,1.312191,7559769.0
CAF,CAF_7284,Paoua,9.0,2015,2015,33863.0,1.690565,8920274.0
CAF,CAF_730,Alindao,1.0,2015,2015,12409.0,0.310891,1740697.0
CAF,CAF_8030,Sibut,5.0,2015,2015,13885.0,0.998709,5478253.0
CAF,CAF_9050,Yaloké,4.0,2015,2015,15654.0,0.828268,4725346.0
CAF,CAF_9155,Zémio,2.0,2015,2015,5438.0,0.227068,929682.0
CIV,CIV_1177,Amelekia,2.0,2015,2015,6583.0,0.479842,3129126.0
CIV,CIV_1199,Ananguie 1,2.0,2015,2015,6073.0,0.431212,2374552.0
CIV,CIV_1201,Mignore,2.0,2015,2015,3622.0,0.506624,3043160.0
CIV,CIV_1205,Ande,2.0,2015,2015,13662.0,0.509364,2704538.0
CIV,CIV_1295,Arrah,5.0,2015,2015,21384.0,1.389046,9099504.0
CIV,CIV_1346,Assuefry,2.0,2015,2015,11854.0,0.484087,2896783.0
CIV,CIV_1425,Azaguie,2.0,2015,2015,8675.0,0.555137,4490619.0
CIV,CIV_1453,Bacon,2.0,2015,2015,6118.0,0.495185,3563184.0
CIV,CIV_1482,Bagohouo,2.0,2015,2015,3599.0,0.277449,1295606.0
CIV,CIV_1489,Bahe-Sebon,1.0,2015,2015,3048.0,0.192543,930495.0
CIV,CIV_1575,Bandiahi,2.0,2015,2015,3947.0,0.407623,2659035.0
CIV,CIV_1587,Bangolo,3.0,2015,2015,20323.0,0.819021,4758804.0
CIV,CIV_1661,Baoulifla,1.0,2015,2015,4317.0,0.336975,2040887.0
CIV,CIV_1735,Bayota,3.0,2015,2015,12371.0,0.688516,4329967.0
CIV,CIV_1742,Bazre,1.0,2015,2015,2532.0,0.115333,439880.0
CIV,CIV_1747,Becedi-Brignan,3.0,2015,2015,10805.0,0.457354,2917543.0
CIV,CIV_1754,Bediala,3.0,2015,2015,6426.0,0.583059,3530553.0
CIV,CIV_1779,Belle-Ville,1.0,2015,2015,5050.0,0.309097,1849987.0
CIV,CIV_1829,Beoumi,4.0,2015,2015,25232.0,1.115744,6256137.0
CIV,CIV_183,Adiake,4.0,2015,2015,22396.0,0.994595,6387792.0
CIV,CIV_1864,Biankouma,6.0,2015,2015,27246.0,1.121735,7722058.0
CIV,CIV_1865,Bianouan,1.0,2015,2015,6026.0,0.33261,2692493.0
CIV,CIV_1877,Bieby,2.0,2015,2015,7321.0,0.332291,1851126.0
CIV,CIV_194,Adjamene,2.0,2015,2015,10784.0,0.590731,5501055.0
CIV,CIV_1967,Blenimeouin,2.0,2015,2015,4934.0,0.458774,2449080.0
CIV,CIV_1971,Blolequin,2.0,2015,2015,19603.0,0.620807,5242060.0
CIV,CIV_1978,Bocanda,2.0,2015,2015,15366.0,0.703904,4639198.0
CIV,CIV_1995,Bognonzra,2.0,2015,2015,5735.0,0.681076,4773616.0
CIV,CIV_2038,Bondoukou,21.0,2015,2015,92625.0,4.52395,30278784.0
CIV,CIV_2043,Bongouanou,6.0,2015,2015,32219.0,1.405775,9075500.0
CIV,CIV_2047,Bonon,8.0,2015,2015,54141.0,2.317727,17734400.0
CIV,CIV_2048,Bonoua,11.0,2015,2015,52579.0,2.346859,16240867.0
CIV,CIV_2049,Bonoufla,3.0,2015,2015,10864.0,0.814856,5812781.0
CIV,CIV_2069,Borotou-Koro,2.0,2015,2015,11411.0,0.478028,2717215.0
CIV,CIV_2078,Botro,2.0,2015,2015,16338.0,0.666134,3877127.0
CIV,CIV_2087,Bouafle,13.0,2015,2015,97356.0,3.746169,28502424.0
CIV,CIV_2088,Bouake,87.0,2015,2015,613374.0,25.365412,210651808.0
CIV,CIV_2089,Bouandougou,1.0,2015,2015,10548.0,0.381975,2132377.0
CIV,CIV_2127,Bouna,8.0,2015,2015,46665.0,1.70214,10412083.0
CIV,CIV_2128,Boundiali,11.0,2015,2015,61140.0,2.944068,18866972.0
CIV,CIV_218,Adzope,13.0,2015,2015,75530.0,3.086958,25244720.0
CIV,CIV_223,Affery,5.0,2015,2015,18954.0,1.280123,9999572.0
CIV,CIV_2298,Buyo,5.0,2015,2015,21470.0,0.787939,4236775.0
CIV,CIV_2347,Cechi,2.0,2015,2015,7913.0,0.4284,2175948.0
CIV,CIV_250,Agboville,12.0,2015,2015,73007.0,3.23326,27937366.0
CIV,CIV_2519,Dabakala,6.0,2015,2015,29741.0,0.832745,4871835.0
CIV,CIV_2523,Dabou,12.0,2015,2015,79862.0,3.161797,24976804.0
CIV,CIV_2524,Dabouyo,3.0,2015,2015,12779.0,0.683198,5709165.0
CIV,CIV_2529,Dagadji,2.0,2015,2015,4156.0,0.501973,3189484.0
CIV,CIV_2543,Dairo,2.0,2015,2015,9835.0,0.512411,2957834.0
CIV,CIV_2549,Dakpadou,2.0,2015,2015,9328.0,0.289841,2151068.0
CIV,CIV_2557,Daloa,45.0,2015,2015,282604.0,13.43773,99115984.0
CIV,CIV_2591,Danane,13.0,2015,2015,78118.0,3.032308,24268632.0
CIV,CIV_2608,Daoukro,9.0,2015,2015,55974.0,2.391109,16309104.0
CIV,CIV_261,Agnibilekrou,11.0,2015,2015,53623.0,2.779141,20492742.0
CIV,CIV_2611,Dapeoua,1.0,2015,2015,5722.0,0.223582,1151180.0
CIV,CIV_2709,Diangobo,2.0,2015,2015,7068.0,0.38837,2162348.0
CIV,CIV_2711,Dianra,4.0,2015,2015,26805.0,0.920899,6032813.0
CIV,CIV_2712,Dianra-Village,2.0,2015,2015,11611.0,0.574128,3469067.0
CIV,CIV_2717,Diawala,3.0,2015,2015,14805.0,0.799577,5573824.0
CIV,CIV_2729,Diegonefla,6.0,2015,2015,34949.0,1.502443,10248739.0
CIV,CIV_2736,Dignago,2.0,2015,2015,7198.0,0.339016,2042431.0
CIV,CIV_2742,Dikodougou,3.0,2015,2015,19883.0,0.909187,6334436.0
CIV,CIV_2748,Dimbokro,7.0,2015,2015,42785.0,2.09889,14405542.0
CIV,CIV_2765,Diourouzon,1.0,2015,2015,4660.0,0.222418,1157949.0
CIV,CIV_2786,Divo,25.0,2015,2015,183051.0,6.937816,55956924.0
CIV,CIV_2792,Djapadji,2.0,2015,2015,3624.0,0.461046,2765089.0
CIV,CIV_28,Abengourou,19.0,2015,2015,104096.0,5.695923,47865680.0
CIV,CIV_2816,Doba,1.0,2015,2015,2226.0,0.233699,1143132.0
CIV,CIV_2829,Doka,1.0,2015,2015,1720.0,0.144008,935642.0
CIV,CIV_2862,Doropo,3.0,2015,2015,15271.0,0.934734,6848173.0
CIV,CIV_2873,Doukouya,2.0,2015,2015,7887.0,0.448986,2699251.0
CIV,CIV_288,Ahigbe-Koffikro,1.0,2015,2015,5100.0,0.227808,1375211.0
CIV,CIV_2897,Duekoue,15.0,2015,2015,124812.0,3.689904,25374368.0
CIV,CIV_2944,Ebilassokro,2.0,2015,2015,10021.0,0.50732,3477720.0
CIV,CIV_3151,Essuikro,1.0,2015,2015,5551.0,0.260815,1389161.0
CIV,CIV_32,Abidjan,377.0,2015,2015,4988785.0,129.55664,1223415296.0
CIV,CIV_3230,Ferkessedougou,15.0,2015,2015,74899.0,4.084484,26748276.0
CIV,CIV_3256,Flakiedougou,2.0,2015,2015,11941.0,0.461432,2231776.0
CIV,CIV_3283,Fresco,2.0,2015,2015,9733.0,0.52068,3027826.0
CIV,CIV_3286,Fronan,5.0,2015,2015,27426.0,1.079462,6195038.0
CIV,CIV_3308,Gabiadji,4.0,2015,2015,21474.0,0.909423,9199544.0
CIV,CIV_3317,Gadouan,2.0,2015,2015,14746.0,0.497713,3008661.0
CIV,CIV_3320,Gagnoa,26.0,2015,2015,164876.0,7.08854,55143256.0
CIV,CIV_3331,Galebre,3.0,2015,2015,13783.0,0.705705,4714068.0
CIV,CIV_3371,Gaoussoukro,2.0,2015,2015,4934.0,0.344272,1525482.0
CIV,CIV_3380,Garango,2.0,2015,2015,7461.0,0.437091,3197259.0
CIV,CIV_3434,Gbagbam,3.0,2015,2015,4611.0,0.432864,2289379.0
CIV,CIV_3438,Gbapleu,3.0,2015,2015,14460.0,0.803872,4817037.0
CIV,CIV_3446,Gbolouville,3.0,2015,2015,10399.0,0.379623,1890684.0
CIV,CIV_3543,Gnato,1.0,2015,2015,3836.0,0.251954,2081626.0
CIV,CIV_3554,Gohitafla,3.0,2015,2015,19227.0,0.699935,4412857.0
CIV,CIV_3555,Gohouo-Zagna,1.0,2015,2015,5968.0,0.356164,2125720.0
CIV,CIV_3568,Gomeneberi,1.0,2015,2015,2164.0,0.234376,1080040.0
CIV,CIV_3570,Gomon I,2.0,2015,2015,6516.0,0.32093,1616211.0
CIV,CIV_3571,Gonate,3.0,2015,2015,25471.0,0.824838,5360436.0
CIV,CIV_3602,Grabo,2.0,2015,2015,6925.0,0.378529,2290168.0
CIV,CIV_3607,Grand-Lahou,7.0,2015,2015,30503.0,1.36439,9509208.0
CIV,CIV_3608,Grand-Zattry,4.0,2015,2015,14758.0,0.710416,4014222.0
CIV,CIV_3613,Grihiri,1.0,2015,2015,2710.0,0.289327,1657305.0
CIV,CIV_3633,Guepahouo,3.0,2015,2015,13437.0,0.712226,4171099.0
CIV,CIV_3638,Guessabo,2.0,2015,2015,14950.0,0.645175,3817704.0
CIV,CIV_3640,Gueyo,3.0,2015,2015,23211.0,0.753017,5767606.0
CIV,CIV_3641,Guezon,2.0,2015,2015,10479.0,0.612072,4352240.0
CIV,CIV_3645,Guiberoua,5.0,2015,2015,19561.0,0.903797,5889029.0
CIV,CIV_3651,Guiglo,9.0,2015,2015,78527.0,2.628368,18858740.0
CIV,CIV_3654,Guinglo-Tahouake,1.0,2015,2015,2756.0,0.268162,1472233.0
CIV,CIV_3656,Guitry,3.0,2015,2015,16149.0,0.81782,5332534.0
CIV,CIV_3798,Hermankono-Garo,3.0,2015,2015,13362.0,0.620112,4038933.0
CIV,CIV_3811,Hire,8.0,2015,2015,46242.0,2.092452,14609610.0
CIV,CIV_4129,Issia,11.0,2015,2015,68923.0,2.557483,17054236.0
CIV,CIV_4167,Jacqueville,3.0,2015,2015,10220.0,0.617106,3856489.0
CIV,CIV_421,Akoupe,5.0,2015,2015,21091.0,1.349731,10206564.0
CIV,CIV_4409,Kahin-Zarabaon,2.0,2015,2015,10781.0,0.377962,2688159.0
CIV,CIV_4495,Kanakono,1.0,2015,2015,5894.0,0.355687,2258172.0
CIV,CIV_4533,Kaouara,1.0,2015,2015,2393.0,0.166663,911439.0
CIV,CIV_46,Aboisso,9.0,2015,2015,46634.0,1.981804,19750966.0
CIV,CIV_4648,Katiola,10.0,2015,2015,51317.0,2.470019,17643528.0
CIV,CIV_47,Aboisso-Comoe,1.0,2015,2015,7205.0,0.328925,2369257.0
CIV,CIV_4962,Kolia,2.0,2015,2015,10433.0,0.522219,2760203.0
CIV,CIV_4978,Konedougou,2.0,2015,2015,5449.0,0.410164,2362628.0
CIV,CIV_4979,Kong,2.0,2015,2015,10780.0,0.390258,2194034.0
CIV,CIV_4987,Kononfla,4.0,2015,2015,19633.0,1.005915,6655663.0
CIV,CIV_4997,Korhogo,63.0,2015,2015,323122.0,16.744051,120839240.0
CIV,CIV_5010,Kouamefla,2.0,2015,2015,4776.0,0.413389,2694605.0
CIV,CIV_5012,Kouibly,2.0,2015,2015,16950.0,0.58761,3258719.0
CIV,CIV_5033,Kouto,4.0,2015,2015,19357.0,0.975825,5199400.0
CIV,CIV_5050,Krazandougou,1.0,2015,2015,4159.0,0.274526,1585446.0
CIV,CIV_5203,Lakota,9.0,2015,2015,68630.0,2.264581,16229357.0
CIV,CIV_5298,Loboville,1.0,2015,2015,3270.0,0.109253,410061.0
CIV,CIV_53,Abongoua 1,2.0,2015,2015,7880.0,0.388623,2454332.0
CIV,CIV_5304,Logouale,3.0,2015,2015,13983.0,0.575195,3297863.0
CIV,CIV_5359,Luenoufla,2.0,2015,2015,6436.0,0.584311,3530287.0
CIV,CIV_5463,Mafere,4.0,2015,2015,10608.0,0.698047,4560265.0
CIV,CIV_5524,Mahapleu,5.0,2015,2015,21123.0,0.971175,6362017.0
CIV,CIV_5631,Man,27.0,2015,2015,170929.0,6.064569,50591888.0
CIV,CIV_5670,Mankono,4.0,2015,2015,20580.0,0.948686,5590806.0
CIV,CIV_5699,Manzanouan,2.0,2015,2015,5893.0,0.346779,2178139.0
CIV,CIV_58,Aboude-Kouassikro,2.0,2015,2015,5039.0,0.357457,3225244.0
CIV,CIV_5840,M'Bahiakro,2.0,2015,2015,15491.0,0.740306,4312551.0
CIV,CIV_5857,M'Batto,3.0,2015,2015,22391.0,1.012207,6902986.0
CIV,CIV_5861,M'Bengue,4.0,2015,2015,16992.0,0.914586,5537885.0
CIV,CIV_5894,Meagui,9.0,2015,2015,69574.0,2.683009,20726470.0
CIV,CIV_6223,Monoko-Zohi,1.0,2015,2015,2205.0,0.233076,1441131.0
CIV,CIV_6271,Moussadougou,3.0,2015,2015,8085.0,0.696261,5704918.0
CIV,CIV_6529,Nambingue,1.0,2015,2015,2974.0,0.293282,1803211.0
CIV,CIV_6634,N'Douci,5.0,2015,2015,45353.0,1.180568,8544884.0
CIV,CIV_6737,Niable,4.0,2015,2015,16371.0,0.879436,6997680.0
CIV,CIV_6739,Niakaramadougou,6.0,2015,2015,33020.0,1.298167,7698691.0
CIV,CIV_6750,Niapidou,2.0,2015,2015,6858.0,0.265812,1707955.0
CIV,CIV_6755,Nielle,3.0,2015,2015,15654.0,0.713809,4325545.0
CIV,CIV_6772,Nizahon 1,1.0,2015,2015,2774.0,0.137604,459251.0
CIV,CIV_6929,N'Zianouan,2.0,2015,2015,13985.0,0.594859,3750701.0
CIV,CIV_6963,Odienne,14.0,2015,2015,62871.0,3.540737,24829620.0
CIV,CIV_6997,Ogoudou,2.0,2015,2015,7071.0,0.362596,2069837.0
CIV,CIV_7055,Okromodou,1.0,2015,2015,2724.0,0.2643,1434935.0
CIV,CIV_7056,Okrouyo,2.0,2015,2015,11961.0,0.445363,2389386.0
CIV,CIV_7160,Ouangolodougou,7.0,2015,2015,35806.0,1.821663,12146137.0
CIV,CIV_7165,Ouattaradougou,1.0,2015,2015,2690.0,0.225849,1452557.0
CIV,CIV_7224,Oume,7.0,2015,2015,47178.0,1.894426,13503439.0
CIV,CIV_7226,Oupoyo,3.0,2015,2015,11066.0,0.782086,4908792.0
CIV,CIV_7227,Ouragahio,4.0,2015,2015,16012.0,0.913304,6484949.0
CIV,CIV_7285,Para,3.0,2015,2015,12667.0,0.709278,4741200.0
CIV,CIV_7299,Pelezi,2.0,2015,2015,5746.0,0.418682,2389450.0
CIV,CIV_7560,Rubino,2.0,2015,2015,7399.0,0.43674,2330779.0
CIV,CIV_7660,Sahoua,1.0,2015,2015,2292.0,0.176022,583791.0
CIV,CIV_7676,Saioua,5.0,2015,2015,24974.0,1.200513,7602030.0
CIV,CIV_7679,Sakassou,3.0,2015,2015,16557.0,0.618298,3052870.0
CIV,CIV_7763,Sankadiokro,2.0,2015,2015,5907.0,0.42382,2743460.0
CIV,CIV_7768,San-Pedro,26.0,2015,2015,237059.0,6.96132,65942880.0
CIV,CIV_7800,Sassandra,4.0,2015,2015,24861.0,1.020918,9967165.0
CIV,CIV_7815,Scierie Jacob,1.0,2015,2015,2791.0,0.226324,939545.0
CIV,CIV_7836,Seguela,10.0,2015,2015,65091.0,2.782815,20973044.0
CIV,CIV_7859,Semien,2.0,2015,2015,5046.0,0.380129,1906891.0
CIV,CIV_8081,Sietinfla,1.0,2015,2015,3102.0,0.232789,1075292.0
CIV,CIV_8094,Sikensi,10.0,2015,2015,42916.0,1.742724,11306624.0
CIV,CIV_8109,Sinematiali,4.0,2015,2015,20890.0,0.956985,5812377.0
CIV,CIV_8110,Sinfra,11.0,2015,2015,69317.0,3.270135,23340826.0
CIV,CIV_8166,Songan,1.0,2015,2015,2508.0,0.184305,888352.0
CIV,CIV_8183,Soubre,19.0,2015,2015,147814.0,5.729206,40980656.0
CIV,CIV_8260,Tabou,5.0,2015,2015,31279.0,1.031515,7023239.0
CIV,CIV_8271,Tafire,3.0,2015,2015,16529.0,0.921439,4986407.0
CIV,CIV_8352,Tanda,4.0,2015,2015,28904.0,1.074566,6153740.0
CIV,CIV_8412,Tchefrodouo,1.0,2015,2015,2226.0,0.181343,947750.0
CIV,CIV_8449,Tengrela,6.0,2015,2015,40831.0,1.78408,10598224.0
CIV,CIV_8487,Tiassale,4.0,2015,2015,24047.0,0.9552,6218605.0
CIV,CIV_8498,Tiebissou,5.0,2015,2015,24782.0,1.041053,5812986.0
CIV,CIV_8582,Tortiya,3.0,2015,2015,17882.0,0.857237,5119913.0
CIV,CIV_8585,Touba,7.0,2015,2015,35522.0,1.382145,8382387.0
CIV,CIV_8594,Touih,2.0,2015,2015,10529.0,0.625534,4426460.0
CIV,CIV_8597,Toumodi,9.0,2015,2015,47768.0,2.23273,14597516.0
CIV,CIV_8819,Vavoua,8.0,2015,2015,50753.0,2.273157,20369760.0
CIV,CIV_8966,Watte,1.0,2015,2015,2119.0,0.22982,1594901.0
CIV,CIV_9035,Yabayo,4.0,2015,2015,22494.0,1.23026,7825982.0
CIV,CIV_9042,Yakasse-Attobrou,4.0,2015,2015,13657.0,0.63274,3912474.0
CIV,CIV_9043,Yakasse-Me,2.0,2015,2015,13427.0,0.395501,2656148.0
CIV,CIV_9054,Yamoussoukro,31.0,2015,2015,175048.0,7.761346,53946152.0
CIV,CIV_9105,Zagne,4.0,2015,2015,17346.0,0.659407,3616779.0
CIV,CIV_9108,Zaguieta,1.0,2015,2015,4931.0,0.199191,1052473.0
CIV,CIV_9119,Zaliohouan,2.0,2015,2015,7556.0,0.498969,3325183.0
CIV,CIV_9146,Zeaglo,1.0,2015,2015,4412.0,0.228765,1455984.0
CIV,CIV_9183,Zou,1.0,2015,2015,3832.0,0.232143,997303.0
CIV,CIV_9184,Zouan,1.0,2015,2015,1424.0,0.109003,527316.0
CIV,CIV_9185,Zouan-Hounien,6.0,2015,2015,38347.0,1.423533,9386263.0
CIV,CIV_9187,Zoukougbeu,3.0,2015,2015,11280.0,0.668532,3780157.0
CIV,CIV_9191,Zuenoufla,5.0,2015,2015,34924.0,1.278619,8463148.0
CMR,CMR_1156,Ambam,4.0,2015,2015,10348.0,0.953381,6465625.0
CMR,CMR_1392,Awing,23.0,2015,2015,17124.0,1.852918,6678661.0
CMR,CMR_1423,Ayos,4.0,2015,2015,12112.0,0.664808,3509018.0
CMR,CMR_1441,Baba 1,4.0,2015,2015,5021.0,0.411038,1205642.0
CMR,CMR_1449,Babessi,3.0,2015,2015,5124.0,0.35487,1445605.0
CMR,CMR_1451,Babungo,9.0,2015,2015,10042.0,0.698502,2791804.0
CMR,CMR_1465,Bafang,12.0,2015,2015,22919.0,1.757502,15300458.0
CMR,CMR_1466,Bafanji,6.0,2015,2015,4516.0,0.377915,945517.0
CMR,CMR_1468,Bafia,18.0,2015,2015,53262.0,3.477904,24166968.0
CMR,CMR_1470,Bafoussam,1574.0,2015,2015,1004098.0,145.023232,723450304.0
CMR,CMR_1534,Bali,9.0,2015,2015,16592.0,1.737568,13107475.0
CMR,CMR_1536,Balikumbat,9.0,2015,2015,9043.0,0.751441,2147604.0
CMR,CMR_1548,Bambalang,9.0,2015,2015,14624.0,1.074534,4541891.0
CMR,CMR_1558,Bamenda,108.0,2015,2015,330974.0,22.672386,216012448.0
CMR,CMR_1560,Bamessing,15.0,2015,2015,20462.0,1.904477,7618693.0
CMR,CMR_1563,Bamumkumbit 1,4.0,2015,2015,4325.0,0.339419,1076964.0
CMR,CMR_1586,Bangolan,3.0,2015,2015,6473.0,0.589261,2876035.0
CMR,CMR_1649,Bankim,3.0,2015,2015,12786.0,0.679471,4284254.0
CMR,CMR_1658,Banyo,7.0,2015,2015,42896.0,1.519299,13254214.0
CMR,CMR_1716,Batibo,15.0,2015,2015,18973.0,1.548368,6585836.0
CMR,CMR_1722,Batouri,12.0,2015,2015,53836.0,2.199848,15323171.0
CMR,CMR_1773,Belabo,4.0,2015,2015,15284.0,0.845254,5003859.0
CMR,CMR_1846,Bertoua,38.0,2015,2015,155700.0,8.669329,65966760.0
CMR,CMR_1869,Bibemi,2.0,2015,2015,6855.0,0.417152,1983987.0
CMR,CMR_1914,Binka,3.0,2015,2015,4831.0,0.260538,1447739.0
CMR,CMR_1965,Blangoua,2.0,2015,2015,10000.0,0.477892,2793494.0
CMR,CMR_1996,Bogo,3.0,2015,2015,19149.0,0.819313,5302374.0
CMR,CMR_211,Adoumri,2.0,2015,2015,8027.0,0.418529,1908686.0
CMR,CMR_2135,Bourrha,2.0,2015,2015,8240.0,0.347592,1505622.0
CMR,CMR_2180,Buea,38.0,2015,2015,165901.0,6.957127,50333692.0
CMR,CMR_2687,Demsa,3.0,2015,2015,9207.0,0.489771,2171406.0
CMR,CMR_2723,Dibombari,2.0,2015,2015,5410.0,0.297287,1148734.0
CMR,CMR_2751,Din,4.0,2015,2015,4662.0,0.282456,828607.0
CMR,CMR_2810,Djottin,1.0,2015,2015,732.0,0.032911,82290.0
CMR,CMR_2859,Doreissou,1.0,2015,2015,1152.0,0.065282,163230.0
CMR,CMR_2866,Douala,231.0,2015,2015,2424964.0,73.646648,669806848.0
CMR,CMR_2872,Doukoula,4.0,2015,2015,7530.0,0.477299,1929781.0
CMR,CMR_2874,Doumo,2.0,2015,2015,5675.0,0.348739,1168644.0
CMR,CMR_2940,Kye Ossi/Ebebiyin [CAM],4.0,2015,2015,12005.0,0.794602,5156677.0
CMR,CMR_2946,Ebolowa I,18.0,2015,2015,83060.0,4.016532,27956816.0
CMR,CMR_2956,Edea,15.0,2015,2015,53177.0,3.091455,21593756.0
CMR,CMR_2998,Ekombe Bonji,2.0,2015,2015,6898.0,0.366203,1145147.0
CMR,CMR_2999,Ekona Mbenge,2.0,2015,2015,8676.0,0.47434,3361748.0
CMR,CMR_3000,Ekondo-Titi,4.0,2015,2015,22014.0,0.756345,4680106.0
CMR,CMR_3141,Eseka,6.0,2015,2015,16469.0,1.07763,6187268.0
CMR,CMR_3154,Esu,4.0,2015,2015,5675.0,0.426332,2209451.0
CMR,CMR_3241,Figuil centre,3.0,2015,2015,25594.0,0.839917,5231934.0
CMR,CMR_3265,Gamboru/Fotokol [CMR],3.0,2015,2015,14553.0,0.549195,2791068.0
CMR,CMR_3269,Foumban,21.0,2015,2015,93401.0,5.540235,62203076.0
CMR,CMR_3270,Foumbot,12.0,2015,2015,40324.0,2.778673,19061592.0
CMR,CMR_3289,Fundong,23.0,2015,2015,15880.0,1.493426,8697558.0
CMR,CMR_3392,Garoua,45.0,2015,2015,413876.0,12.666457,87755496.0
CMR,CMR_3393,Garoua-Boulai ,7.0,2015,2015,34516.0,1.630752,12563371.0
CMR,CMR_3419,Gazawa,2.0,2015,2015,13482.0,0.509767,3177626.0
CMR,CMR_3548,Gobo,3.0,2015,2015,6188.0,0.445369,2167741.0
CMR,CMR_3631,Gueme,2.0,2015,2015,5347.0,0.299823,1307556.0
CMR,CMR_3647,Guider,17.0,2015,2015,110437.0,3.260776,19878366.0
CMR,CMR_3648,Guidiguis,4.0,2015,2015,16104.0,0.806016,4256768.0
CMR,CMR_417,Akonolinga,6.0,2015,2015,20630.0,1.307661,8578498.0
CMR,CMR_4294,Kaele,15.0,2015,2015,70335.0,2.250307,11441617.0
CMR,CMR_4695,Kejom Ketinguh,7.0,2015,2015,5095.0,0.512274,2257129.0
CMR,CMR_4696,Kekem,3.0,2015,2015,7723.0,0.712731,4017941.0
CMR,CMR_5031,Koutaba,10.0,2015,2015,11474.0,1.315008,5039626.0
CMR,CMR_5037,Koza,5.0,2015,2015,18200.0,0.695885,2787278.0
CMR,CMR_5052,Kribi,16.0,2015,2015,62204.0,3.015513,19226368.0
CMR,CMR_5114,Kumba,27.0,2015,2015,213031.0,7.077865,57026320.0
CMR,CMR_5117,Kumbo,26.0,2015,2015,71349.0,3.541457,29056924.0
CMR,CMR_5197,Lagdo,4.0,2015,2015,27445.0,0.905845,5524853.0
CMR,CMR_52,Abong-Mbang,4.0,2015,2015,17876.0,1.039944,7187956.0
CMR,CMR_5277,Limbe,28.0,2015,2015,176521.0,6.56688,60007176.0
CMR,CMR_5327,Loum,5.0,2015,2015,37816.0,1.940335,14407493.0
CMR,CMR_5455,Madingring,3.0,2015,2015,7897.0,0.451941,2179775.0
CMR,CMR_5471,Maga,3.0,2015,2015,13036.0,0.88417,5511632.0
CMR,CMR_5478,Magba,4.0,2015,2015,8789.0,0.82935,4395327.0
CMR,CMR_5553,Makak,3.0,2015,2015,3068.0,0.420808,1818622.0
CMR,CMR_5564,Makenene,6.0,2015,2015,7976.0,1.060799,5748820.0
CMR,CMR_5600,Malantouen,10.0,2015,2015,9380.0,1.147257,3976353.0
