ISO3_Code,Category,Year,Pop
MUS,Rural,1955,112781.0
MUS,Towns,1955,274304.0
MWI,Cities,1955,0.0
MWI,Rural,1955,2976352.0
MWI,Towns,1955,270191.0
NAM,Cities,1955,0.0
NAM,Rural,1955,437370.0
NAM,Towns,1955,109712.0
NER,Cities,1955,0.0
NER,Rural,1955,2143022.0
NER,Towns,1955,892267.0
NGA,Cities,1955,4940337.0
NGA,Rural,1955,13862352.0
NGA,Towns,1955,22132944.0
RWA,Cities,1955,0.0
RWA,Rural,1955,1390735.0
RWA,Towns,1955,1177563.0
SDN,Cities,1955,593488.0
SDN,Rural,1955,3760775.0
SDN,Towns,1955,2827429.0
SEN,Cities,1955,602670.0
SEN,Rural,1955,1316219.0
SEN,Towns,1955,989615.0
SLE,Cities,1955,135503.0
SLE,Rural,1955,1090048.0
SLE,Towns,1955,895338.0
SOM,Cities,1955,374219.0
SOM,Rural,1955,1191522.0
SOM,Towns,1955,966512.0
SSA,Cities,1955,16517105.0
SSA,Rural,1955,113979812.0
SSA,Towns,1955,73171879.0
SSD,Cities,1955,87410.0
SSD,Rural,1955,2288699.0
SSD,Towns,1955,328973.0
STP,Cities,1955,0.0
STP,Rural,1955,14286.0
STP,Towns,1955,50320.0
SWZ,Cities,1955,0.0
SWZ,Rural,1955,272329.0
SWZ,Towns,1955,34888.0
SYC,Cities,1955,0.0
SYC,Rural,1955,13732.0
SYC,Towns,1955,26370.0
TCD,Cities,1955,128133.99999999999
TCD,Rural,1955,1708539.0
TCD,Towns,1955,927577.0
TGO,Cities,1955,58210.0
TGO,Rural,1955,812639.0
TGO,Towns,1955,659097.0
TZA,Cities,1955,78472.0
TZA,Rural,1955,7256997.0
TZA,Towns,1955,1309392.0
UGA,Cities,1955,209440.0
UGA,Rural,1955,5522692.0
UGA,Towns,1955,881638.0
ZAF,Cities,1955,2021322.0
ZAF,Rural,1955,7202815.0
ZAF,Towns,1955,5309229.0
ZMB,Cities,1955,0.0
ZMB,Rural,1955,1462042.0
ZMB,Towns,1955,1241501.0
ZWE,Cities,1955,303137.0
ZWE,Rural,1955,2452668.0
ZWE,Towns,1955,507410.0
AFE,Cities,1956,8911183.0
AFE,Rural,1956,73983995.0
AFE,Towns,1956,35249924.0
AFW,Cities,1956,8887672.0
AFW,Rural,1956,41841621.0
AFW,Towns,1956,39290278.0
AGO,Cities,1956,1152947.0
AGO,Rural,1956,2000997.0
AGO,Towns,1956,1750326.0
BDI,Cities,1956,0.0
BDI,Rural,1956,1588331.0
BDI,Towns,1956,966977.0
BEN,Cities,1956,208942.0
BEN,Rural,1956,1042619.9999999999
BEN,Towns,1956,1129330.0
BFA,Cities,1956,53914.0
BFA,Rural,1956,3388535.0
BFA,Towns,1956,1084205.0
BWA,Cities,1956,0.0
BWA,Rural,1956,245076.0
BWA,Towns,1956,228706.0
CAF,Cities,1956,134804.0
CAF,Rural,1956,902800.0
CAF,Towns,1956,548242.0
CIV,Cities,1956,219224.0
CIV,Rural,1956,2044484.0
CIV,Towns,1956,966302.0
CMR,Cities,1956,543894.0
CMR,Rural,1956,1918418.0
CMR,Towns,1956,2326024.0
COD,Cities,1956,2015642.0
COD,Rural,1956,7242630.0
COD,Towns,1956,4671679.0
COG,Cities,1956,417183.0
COG,Rural,1956,243698.0
COG,Towns,1956,295943.0
COM,Cities,1956,0.0
COM,Rural,1956,94173.0
COM,Towns,1956,88785.0
CPV,Cities,1956,0.0
CPV,Rural,1956,81928.0
CPV,Towns,1956,115919.0
ERI,Cities,1956,248007.0
ERI,Rural,1956,437972.0
ERI,Towns,1956,217428.0
ETH,Cities,1956,709746.0
ETH,Rural,1956,11756295.0
ETH,Towns,1956,7352844.0
GAB,Cities,1956,0.0
GAB,Rural,1956,154010.0
GAB,Towns,1956,338776.0
GHA,Cities,1956,652893.0
GHA,Rural,1956,3161361.0
GHA,Towns,1956,2295355.0
GIN,Cities,1956,129102.0
GIN,Rural,1956,2165464.0
GIN,Towns,1956,1027934.0
GMB,Cities,1956,0.0
GMB,Rural,1956,237373.0
GMB,Towns,1956,120657.0
GNB,Cities,1956,0.0
GNB,Rural,1956,326011.0
GNB,Towns,1956,240959.0
GNQ,Cities,1956,0.0
GNQ,Rural,1956,111107.0
GNQ,Towns,1956,140421.0
KEN,Cities,1956,257658.00000000003
KEN,Rural,1956,5002369.0
KEN,Towns,1956,1467663.0
LBR,Cities,1956,0.0
LBR,Rural,1956,637951.0
LBR,Towns,1956,401198.0
LSO,Cities,1956,0.0
LSO,Rural,1956,560816.0
LSO,Towns,1956,96495.0
MDG,Cities,1956,128088.0
MDG,Rural,1956,3949855.0
MDG,Towns,1956,528479.0
MLI,Cities,1956,144263.0
MLI,Rural,1956,3609202.0
MLI,Towns,1956,1358510.0
MOZ,Cities,1956,298673.0
MOZ,Rural,1956,4065676.0
MOZ,Towns,1956,1990686.0
MRT,Cities,1956,0.0
MRT,Rural,1956,596954.0
MRT,Towns,1956,150652.0
MUS,Cities,1956,223495.0
MUS,Rural,1956,112952.0
MUS,Towns,1956,278110.0
MWI,Cities,1956,0.0
MWI,Rural,1956,3030192.0
MWI,Towns,1956,285106.0
NAM,Cities,1956,0.0
NAM,Rural,1956,443090.0
NAM,Towns,1956,111468.0
NER,Cities,1956,23897.0
NER,Rural,1956,2192848.0
NER,Towns,1956,908005.0
NGA,Cities,1956,5346827.0
NGA,Rural,1956,14030082.0
NGA,Towns,1956,22339146.0
RWA,Cities,1956,0.0
RWA,Rural,1956,1412423.0
RWA,Towns,1956,1244386.0
SDN,Cities,1956,639136.0
SDN,Rural,1956,3824198.0
SDN,Towns,1956,2938258.0
SEN,Cities,1956,652672.0
SEN,Rural,1956,1335673.0
SEN,Towns,1956,1000587.0
SLE,Cities,1956,149665.0
SLE,Rural,1956,1102461.0
SLE,Towns,1956,895853.0
SOM,Cities,1956,393803.0
SOM,Rural,1956,1207198.0
SOM,Towns,1956,997365.0
SSA,Cities,1956,17798855.0
SSA,Rural,1956,115825616.0
SSA,Towns,1956,74540202.0
SSD,Cities,1956,91368.0
SSD,Rural,1956,2319945.0
SSD,Towns,1956,343279.0
STP,Cities,1956,0.0
STP,Rural,1956,14552.0
STP,Towns,1956,50674.0
SWZ,Cities,1956,0.0
SWZ,Rural,1956,278216.0
SWZ,Towns,1956,36398.0
SYC,Cities,1956,0.0
SYC,Rural,1956,13826.0
SYC,Towns,1956,26774.0
TCD,Cities,1956,146589.0
TCD,Rural,1956,1735165.0
TCD,Towns,1956,935902.0
TGO,Cities,1956,63803.0
TGO,Rural,1956,823476.0
TGO,Towns,1956,670358.0
TZA,Cities,1956,93891.0
TZA,Rural,1956,7419801.0
TZA,Towns,1956,1361087.0
UGA,Cities,1956,218374.0
UGA,Rural,1956,5646672.0
UGA,Towns,1956,940413.0
ZAF,Cities,1956,2093609.0
ZAF,Rural,1956,7299969.0
ZAF,Towns,1956,5487109.0
ZMB,Cities,1956,26572.0
ZMB,Rural,1956,1501047.0
ZMB,Towns,1956,1259791.0
ZWE,Cities,1956,320174.0
ZWE,Rural,1956,2515724.0
ZWE,Towns,1956,529638.0
AFE,Cities,1957,9496866.0
AFE,Rural,1957,75287086.0
AFE,Towns,1957,36159453.0
AFW,Cities,1957,9593750.0
AFW,Rural,1957,42454160.0
AFW,Towns,1957,39785147.0
AGO,Cities,1957,1219866.0
AGO,Rural,1957,2025640.0
AGO,Towns,1957,1735137.0
BDI,Cities,1957,0.0
BDI,Rural,1957,1606715.0
BDI,Towns,1957,999768.0
BEN,Cities,1957,221903.0
BEN,Rural,1957,1054708.0
BEN,Towns,1957,1134159.0
BFA,Cities,1957,55539.0
BFA,Rural,1957,3429392.0
BFA,Towns,1957,1101641.0
BWA,Cities,1957,0.0
BWA,Rural,1957,248908.0
BWA,Towns,1957,234880.0
CAF,Cities,1957,141575.0
CAF,Rural,1957,913802.0
CAF,Towns,1957,557900.0
CIV,Cities,1957,246530.0
CIV,Rural,1957,2088518.9999999998
CIV,Towns,1957,994229.0
CMR,Cities,1957,602020.0
CMR,Rural,1957,1943362.0
CMR,Towns,1957,2333551.0
COD,Cities,1957,2202404.0
COD,Rural,1957,7346831.0
COD,Towns,1957,4693042.0
COG,Cities,1957,434436.0
COG,Rural,1957,245251.0
COG,Towns,1957,300511.0
COM,Cities,1957,0.0
COM,Rural,1957,94934.0
COM,Towns,1957,91632.0
CPV,Cities,1957,0.0
CPV,Rural,1957,82472.0
CPV,Towns,1957,117814.0
ERI,Cities,1957,256632.99999999997
ERI,Rural,1957,442150.0
ERI,Towns,1957,220014.0
ETH,Cities,1957,763706.0
ETH,Rural,1957,11909501.0
ETH,Towns,1957,7500532.0
GAB,Cities,1957,0.0
GAB,Rural,1957,155675.0
GAB,Towns,1957,341395.0
GHA,Cities,1957,696710.0
GHA,Rural,1957,3225886.0
GHA,Towns,1957,2389905.0
GIN,Cities,1957,142416.0
GIN,Rural,1957,2195424.0
GIN,Towns,1957,1040815.0
GMB,Cities,1957,0.0
GMB,Rural,1957,241931.0
GMB,Towns,1957,125615.0
GNB,Cities,1957,0.0
GNB,Rural,1957,328505.0
GNB,Towns,1957,241237.0
GNQ,Cities,1957,0.0
GNQ,Rural,1957,113860.0
GNQ,Towns,1957,142055.0
KEN,Cities,1957,274416.0
KEN,Rural,1957,5120782.0
KEN,Towns,1957,1549670.0
LBR,Cities,1957,0.0
LBR,Rural,1957,651488.0
LBR,Towns,1957,411460.0
LSO,Cities,1957,0.0
LSO,Rural,1957,573801.0
LSO,Towns,1957,100868.0
MDG,Cities,1957,135294.0
MDG,Rural,1957,4039947.0
MDG,Towns,1957,551395.0
MLI,Cities,1957,147675.0
MLI,Rural,1957,3655762.0
MLI,Towns,1957,1379693.0
MOZ,Cities,1957,319810.0
MOZ,Rural,1957,4116111.0
MOZ,Towns,1957,2002257.0
MRT,Cities,1957,0.0
MRT,Rural,1957,609601.0
MRT,Towns,1957,155745.0
MUS,Cities,1957,234793.0
MUS,Rural,1957,113291.0
MUS,Towns,1957,282320.0
MWI,Cities,1957,0.0
MWI,Rural,1957,3087429.0
MWI,Towns,1957,300309.0
NAM,Cities,1957,0.0
NAM,Rural,1957,449256.0
NAM,Towns,1957,113335.0
NER,Cities,1957,47753.0
NER,Rural,1957,2243848.0
NER,Towns,1957,924239.0
NGA,Cities,1957,5755537.0
NGA,Rural,1957,14205020.0
NGA,Towns,1957,22556919.0
RWA,Cities,1957,0.0
RWA,Rural,1957,1435487.0
RWA,Towns,1957,1312387.0
SDN,Cities,1957,685382.0
SDN,Rural,1957,3891900.0
SDN,Towns,1957,3052167.0
SEN,Cities,1957,703234.0
SEN,Rural,1957,1356519.0
SEN,Towns,1957,1012611.0
SLE,Cities,1957,163888.0
SLE,Rural,1957,1115482.0
SLE,Towns,1957,896880.0
SOM,Cities,1957,413558.0
SOM,Rural,1957,1223465.0
SOM,Towns,1957,1028679.0000000001
SSA,Cities,1957,19090616.0
SSA,Rural,1957,117741246.0
SSA,Towns,1957,75944600.0
SSD,Cities,1957,95332.0
SSD,Rural,1957,2351154.0
SSD,Towns,1957,357610.0
STP,Cities,1957,0.0
STP,Rural,1957,14823.0
STP,Towns,1957,51048.0
SWZ,Cities,1957,0.0
SWZ,Rural,1957,284202.0
SWZ,Towns,1957,37920.0
SYC,Cities,1957,0.0
SYC,Rural,1957,13947.0
SYC,Towns,1957,27231.0
TCD,Cities,1957,165120.0
TCD,Rural,1957,1763046.0
TCD,Towns,1957,944917.0
TGO,Cities,1957,69414.0
TGO,Rural,1957,834607.0
TGO,Towns,1957,681856.0
TZA,Cities,1957,109383.0
TZA,Rural,1957,7591980.0
TZA,Towns,1957,1414427.0
UGA,Cities,1957,227516.0
UGA,Rural,1957,5776345.0
UGA,Towns,1957,1000024.0
ZAF,Cities,1957,2168185.0
ZAF,Rural,1957,7405626.0
ZAF,Towns,1957,5671028.0
ZMB,Cities,1957,53086.0
ZMB,Rural,1957,1541575.0
ZMB,Towns,1957,1279407.0
ZWE,Cities,1957,337502.0
ZWE,Rural,1957,2581286.0
ZWE,Towns,1957,552366.0
AFE,Cities,1958,10084837.0
AFE,Rural,1958,76608637.0
AFE,Towns,1958,37069201.0
AFW,Cities,1958,10303260.0
AFW,Rural,1958,43085512.0
AFW,Towns,1958,40294305.0
AGO,Cities,1958,1287771.0
AGO,Rural,1958,2051960.0
AGO,Towns,1958,1721403.0
BDI,Cities,1958,0.0
BDI,Rural,1958,1624956.0
BDI,Towns,1958,1032455.9999999999
BEN,Cities,1958,235109.0
BEN,Rural,1958,1068017.0
BEN,Towns,1958,1140308.0
BFA,Cities,1958,57174.0
BFA,Rural,1958,3470841.0
BFA,Towns,1958,1119265.0
BWA,Cities,1958,0.0
BWA,Rural,1958,252901.0
BWA,Towns,1958,241205.0
CAF,Cities,1958,148427.0
CAF,Rural,1958,925353.0
CAF,Towns,1958,567890.0
CIV,Cities,1958,274269.0
CIV,Rural,1958,2136700.0
CIV,Towns,1958,1024111.0000000001
CMR,Cities,1958,660483.0
CMR,Rural,1958,1969376.0
CMR,Towns,1958,2342359.0
COD,Cities,1958,2389426.0
COD,Rural,1958,7452775.0
COD,Towns,1958,4715595.0
COG,Cities,1958,452151.0
COG,Rural,1958,247072.0
COG,Towns,1958,305406.0
COM,Cities,1958,0.0
COM,Rural,1958,95891.0
COM,Towns,1958,94672.0
CPV,Cities,1958,0.0
CPV,Rural,1958,83167.0
CPV,Towns,1958,119922.0
ERI,Cities,1958,264787.0
ERI,Rural,1958,445574.0
ERI,Towns,1958,222223.0
ETH,Cities,1958,815598.0
ETH,Rural,1958,12034520.0
ETH,Towns,1958,7630166.0
GAB,Cities,1958,0.0
GAB,Rural,1958,157457.0
GAB,Towns,1958,344271.0
GHA,Cities,1958,741030.0
GHA,Rural,1958,3292887.0
GHA,Towns,1958,2486238.0
GIN,Cities,1958,155793.0
GIN,Rural,1958,2226441.0
GIN,Towns,1958,1054197.0
GMB,Cities,1958,0.0
GMB,Rural,1958,246696.0
GMB,Towns,1958,130678.0
GNB,Cities,1958,0.0
GNB,Rural,1958,330946.0
GNB,Towns,1958,241477.0
GNQ,Cities,1958,0.0
GNQ,Rural,1958,116650.0
GNQ,Towns,1958,143737.0
KEN,Cities,1958,291658.0
KEN,Rural,1958,5248690.0
KEN,Towns,1958,1634442.0
LBR,Cities,1958,0.0
LBR,Rural,1958,665333.0
LBR,Towns,1958,421913.0
LSO,Cities,1958,0.0
LSO,Rural,1958,588733.0
LSO,Towns,1958,105582.0
MDG,Cities,1958,142611.0
MDG,Rural,1958,4133464.0
MDG,Towns,1958,574771.0
MLI,Cities,1958,151063.0
MLI,Rural,1958,3701748.0
MLI,Towns,1958,1400657.0
MOZ,Cities,1958,340935.0
MOZ,Rural,1958,4166698.0000000005
MOZ,Towns,1958,2013921.0
MRT,Cities,1958,0.0
MRT,Rural,1958,622975.0
MRT,Towns,1958,161021.0
MUS,Cities,1958,246431.0
MUS,Rural,1958,113791.0
MUS,Towns,1958,286933.0
MWI,Cities,1958,0.0
MWI,Rural,1958,3148111.0
MWI,Towns,1958,315836.0
NAM,Cities,1958,0.0
NAM,Rural,1958,455991.0
NAM,Towns,1958,115344.0
NER,Cities,1958,71622.0
NER,Rural,1958,2296461.0
NER,Towns,1958,941142.0
NGA,Cities,1958,6164770.0
NGA,Rural,1958,14381958.0
NGA,Towns,1958,22777918.0
RWA,Cities,1958,0.0
RWA,Rural,1958,1459156.0
RWA,Towns,1958,1380973.0
SDN,Cities,1958,732108.0
SDN,Rural,1958,3962588.0
SDN,Towns,1958,3168337.0
SEN,Cities,1958,754446.0
SEN,Rural,1958,1378685.0
SEN,Towns,1958,1025625.0
SLE,Cities,1958,178125.0
SLE,Rural,1958,1128668.0
SLE,Towns,1958,898047.0
SOM,Cities,1958,433361.0
SOM,Rural,1958,1239914.0
SOM,Towns,1958,1060130.0
SSA,Cities,1958,20388097.0
SSA,Rural,1958,119694149.0
SSA,Towns,1958,77363506.0
SSD,Cities,1958,99121.0
SSD,Rural,1958,2377953.0
SSD,Towns,1958,371280.0
STP,Cities,1958,0.0
STP,Rural,1958,15103.0
STP,Towns,1958,51455.0
SWZ,Cities,1958,0.0
SWZ,Rural,1958,290302.0
SWZ,Towns,1958,39458.0
SYC,Cities,1958,0.0
SYC,Rural,1958,14083.0
SYC,Towns,1958,27716.0
TCD,Cities,1958,183750.0
TCD,Rural,1958,1792071.0
TCD,Towns,1958,954546.0
TGO,Cities,1958,75048.0
TGO,Rural,1958,846010.0
TGO,Towns,1958,693577.0
TZA,Cities,1958,124992.0
TZA,Rural,1958,7773176.0
TZA,Towns,1958,1469426.0
UGA,Cities,1958,236897.0
UGA,Rural,1958,5912187.0
UGA,Towns,1958,1060673.0
ZAF,Cities,1958,2244356.0
ZAF,Rural,1958,7516930.0
ZAF,Towns,1958,5859132.0
ZMB,Cities,1958,79630.0
ZMB,Rural,1958,1583795.0
ZMB,Towns,1958,1300441.0
ZWE,Cities,1958,355155.0
ZWE,Rural,1958,2649395.0
ZWE,Towns,1958,575631.0
AFE,Cities,1959,10687649.0
AFE,Rural,1959,78053796.0
AFE,Towns,1959,38045309.0
AFW,Cities,1959,11021462.0
AFW,Rural,1959,43751372.0
AFW,Towns,1959,40834840.0
AGO,Cities,1959,1356609.0
AGO,Rural,1959,2079684.0000000002
AGO,Towns,1959,1708810.0
BDI,Cities,1959,0.0
BDI,Rural,1959,1643968.0
BDI,Towns,1959,1065629.0
BEN,Cities,1959,248598.0
BEN,Rural,1959,1082555.0
BEN,Towns,1959,1147761.0
BFA,Cities,1959,58844.0
BFA,Rural,1959,3514424.0
BFA,Towns,1959,1137577.0
BWA,Cities,1959,0.0
BWA,Rural,1959,257125.99999999997
BWA,Towns,1959,247752.0
CAF,Cities,1959,155396.0
CAF,Rural,1959,937616.0
CAF,Towns,1959,578319.0
CIV,Cities,1959,302685.0
CIV,Rural,1959,2189863.0
CIV,Towns,1959,1056394.0
CMR,Cities,1959,719624.0
CMR,Rural,1959,1997182.0
CMR,Towns,1959,2353265.0
COD,Cities,1959,2579423.0
COD,Rural,1959,7568081.0
COD,Towns,1959,4744079.0
COG,Cities,1959,470366.0
COG,Rural,1959,249158.0
COG,Towns,1959,310631.0
COM,Cities,1959,0.0
COM,Rural,1959,96707.0
COM,Towns,1959,97579.0
CPV,Cities,1959,0.0
CPV,Rural,1959,84050.0
CPV,Towns,1959,122304.0
ERI,Cities,1959,274120.0
ERI,Rural,1959,451011.0
ERI,Towns,1959,225434.0
ETH,Cities,1959,870979.0
ETH,Rural,1959,12213377.0
ETH,Towns,1959,7793749.0
GAB,Cities,1959,0.0
GAB,Rural,1959,159370.0
GAB,Towns,1959,347435.0
GHA,Cities,1959,786247.0
GHA,Rural,1959,3363759.0
GHA,Towns,1959,2585534.0
GIN,Cities,1959,169247.0
GIN,Rural,1959,2258468.0
GIN,Towns,1959,1068058.0
GMB,Cities,1959,0.0
GMB,Rural,1959,251684.0
GMB,Towns,1959,135860.0
GNB,Cities,1959,0.0
GNB,Rural,1959,333348.0
GNB,Towns,1959,241686.0
GNQ,Cities,1959,0.0
GNQ,Rural,1959,119502.0
GNQ,Towns,1959,145494.0
KEN,Cities,1959,309649.0
KEN,Rural,1959,5389709.0
KEN,Towns,1959,1723387.0
LBR,Cities,1959,0.0
LBR,Rural,1959,679800.0
LBR,Towns,1959,432763.0
LSO,Cities,1959,0.0
LSO,Rural,1959,604494.0
LSO,Towns,1959,110453.0
MDG,Cities,1959,150051.0
MDG,Rural,1959,4230410.0
MDG,Towns,1959,598633.0
MLI,Cities,1959,154503.0
MLI,Rural,1959,3749027.0
MLI,Towns,1959,1422109.0
MOZ,Cities,1959,362339.0
MOZ,Rural,1959,4220783.0
MOZ,Towns,1959,2027280.0
MRT,Cities,1959,0.0
MRT,Rural,1959,637109.0
MRT,Towns,1959,166497.0
MUS,Cities,1959,258440.0
MUS,Rural,1959,114446.0
MUS,Towns,1959,291949.0
MWI,Cities,1959,0.0
MWI,Rural,1959,3212421.0
MWI,Towns,1959,331738.0
NAM,Cities,1959,0.0
NAM,Rural,1959,463396.0
NAM,Towns,1959,117524.0
NER,Cities,1959,95567.0
NER,Rural,1959,2351041.0
NER,Towns,1959,958848.0
NGA,Cities,1959,6578249.0
NGA,Rural,1959,14568811.0
NGA,Towns,1959,23014622.0
RWA,Cities,1959,0.0
RWA,Rural,1959,1482806.0
RWA,Towns,1959,1449588.0
SDN,Cities,1959,779770.0
SDN,Rural,1959,4038217.0
SDN,Towns,1959,3288498.0
SEN,Cities,1959,806448.0
SEN,Rural,1959,1402219.0
SEN,Towns,1959,1039652.0
SLE,Cities,1959,192490.0
SLE,Rural,1959,1142671.0
SLE,Towns,1959,899865.0
SOM,Cities,1959,453478.0
SOM,Rural,1959,1257262.0
SOM,Towns,1959,1092350.0
SSA,Cities,1959,21709111.0
SSA,Rural,1959,121805168.0
SSA,Towns,1959,78880149.0
SSD,Cities,1959,102771.0
SSD,Rural,1959,2401579.0
SSD,Towns,1959,384435.0
STP,Cities,1959,0.0
STP,Rural,1959,15394.0
STP,Towns,1959,51897.0
SWZ,Cities,1959,0.0
SWZ,Rural,1959,296501.0
SWZ,Towns,1959,41008.0
SYC,Cities,1959,0.0
SYC,Rural,1959,14234.0
SYC,Towns,1959,28230.0
TCD,Cities,1959,202497.0
TCD,Rural,1959,1822112.0
TCD,Towns,1959,964713.0
TGO,Cities,1959,80701.0
TGO,Rural,1959,857603.0
TGO,Towns,1959,705453.0
TZA,Cities,1959,140749.0
TZA,Rural,1959,7962521.0
TZA,Towns,1959,1525993.0
UGA,Cities,1959,246539.0
UGA,Rural,1959,6054378.0
UGA,Towns,1959,1122509.0
ZAF,Cities,1959,2323267.0
ZAF,Rural,1959,7637323.0
ZAF,Towns,1959,6054383.0
ZMB,Cities,1959,106294.0
ZMB,Rural,1959,1627819.0
ZMB,Towns,1959,1322942.0
ZWE,Cities,1959,373171.0
ZWE,Rural,1959,2720149.0
ZWE,Towns,1959,599480.0
AFE,Cities,1960,11312984.0
AFE,Rural,1960,79656670.0
AFE,Towns,1960,39107599.0
AFW,Cities,1960,11752176.0
AFW,Rural,1960,44461772.0
AFW,Towns,1960,41416979.0
AGO,Cities,1960,1426229.0
AGO,Rural,1960,2108439.0
AGO,Towns,1960,1696986.0
BDI,Cities,1960,0.0
BDI,Rural,1960,1664468.0
BDI,Towns,1960,1099790.0
BEN,Cities,1960,262410.0
BEN,Rural,1960,1098353.0
BEN,Towns,1960,1156523.0
BFA,Cities,1960,60568.0
BFA,Rural,1960,3561142.0
BFA,Towns,1960,1156911.0
BWA,Cities,1960,0.0
BWA,Rural,1960,261610.0
BWA,Towns,1960,254555.0
CAF,Cities,1960,162500.0
CAF,Rural,1960,950630.0
CAF,Towns,1960,589217.0
CIV,Cities,1960,332157.0
CIV,Rural,1960,2249610.0
CIV,Towns,1960,1091899.0
CMR,Cities,1960,777536.0
CMR,Rural,1960,2021489.0
CMR,Towns,1960,2360033.0
COD,Cities,1960,2776741.0
COD,Rural,1960,7703251.0
COD,Towns,1960,4784855.0
COG,Cities,1960,489082.0
COG,Rural,1960,251485.0
COG,Towns,1960,316165.0
COM,Cities,1960,0.0
COM,Rural,1960,97370.0
COM,Towns,1960,100330.0
CPV,Cities,1960,0.0
CPV,Rural,1960,85096.0
CPV,Towns,1960,124928.0
ERI,Cities,1960,284630.0
ERI,Rural,1960,458328.0
ERI,Towns,1960,229588.0
ETH,Cities,1960,930779.0
ETH,Rural,1960,12450883.0
ETH,Towns,1960,7995031.0
GAB,Cities,1960,0.0
GAB,Rural,1960,161420.0
GAB,Towns,1960,350896.0
GHA,Cities,1960,832735.0
GHA,Rural,1960,3439642.0
GHA,Towns,1960,2688837.0
GIN,Cities,1960,182795.0
GIN,Rural,1960,2291543.0
GIN,Towns,1960,1082412.0
GMB,Cities,1960,0.0
GMB,Rural,1960,256892.0
GMB,Towns,1960,141168.0
GNB,Cities,1960,0.0
GNB,Rural,1960,335741.0
GNB,Towns,1960,241892.0
GNQ,Cities,1960,0.0
GNQ,Rural,1960,122446.0
GNQ,Towns,1960,147361.0
KEN,Cities,1960,328724.0
KEN,Rural,1960,5548301.0
KEN,Towns,1960,1818281.0
LBR,Cities,1960,0.0
LBR,Rural,1960,695268.0
LBR,Towns,1960,444254.0
LSO,Cities,1960,0.0
LSO,Rural,1960,621023.0
LSO,Towns,1960,115477.0
MDG,Cities,1960,157610.0
MDG,Rural,1960,4330460.0
MDG,Towns,1960,622959.0
MLI,Cities,1960,158081.0
MLI,Rural,1960,3799640.0
MLI,Towns,1960,1444829.0
MOZ,Cities,1960,384576.0
MOZ,Rural,1960,4284084.0
MOZ,Towns,1960,2045035.0
MRT,Cities,1960,0.0
MRT,Rural,1960,652097.0
MRT,Towns,1960,172201.0
MUS,Cities,1960,269607.0
MUS,Rural,1960,114722.0
MUS,Towns,1960,296002.0
MWI,Cities,1960,0.0
MWI,Rural,1960,3280113.0
MWI,Towns,1960,348021.0
NAM,Cities,1960,0.0
NAM,Rural,1960,471565.0
NAM,Towns,1960,119899.0
NER,Cities,1960,119656.0
NER,Rural,1960,2407914.0
NER,Towns,1960,977479.0
NGA,Cities,1960,7000476.0
NGA,Rural,1960,14773661.0
NGA,Towns,1960,23279645.0
RWA,Cities,1960,0.0
RWA,Rural,1960,1505256.0
RWA,Towns,1960,1517038.0
SDN,Cities,1960,828919.0
SDN,Rural,1960,4120930.9999999995
SDN,Towns,1960,3414639.0
SEN,Cities,1960,859288.0
SEN,Rural,1960,1427015.0
SEN,Towns,1960,1054604.0
SLE,Cities,1960,207149.0
SLE,Rural,1960,1158279.0
SLE,Towns,1960,902928.0
SOM,Cities,1960,474187.0
SOM,Rural,1960,1276178.0
SOM,Towns,1960,1125966.0
SSA,Cities,1960,23065160.0
SSA,Rural,1960,124118442.0
SSA,Towns,1960,80524578.0
SSD,Cities,1960,106500.0
SSD,Rural,1960,2427179.0
SSD,Towns,1960,397881.0
STP,Cities,1960,0.0
STP,Rural,1960,15683.0
STP,Towns,1960,52329.0
SWZ,Cities,1960,0.0
SWZ,Rural,1960,302768.0
SWZ,Towns,1960,42569.0
SYC,Cities,1960,0.0
SYC,Rural,1960,14418.0
SYC,Towns,1960,28812.0
TCD,Cities,1960,221375.0
TCD,Rural,1960,1853095.0
TCD,Towns,1960,975368.0
TGO,Cities,1960,86368.0
TGO,Rural,1960,869314.0
TGO,Towns,1960,717429.0
TZA,Cities,1960,156699.0
TZA,Rural,1960,8160447.0
TZA,Towns,1960,1584272.0
UGA,Cities,1960,256315.99999999997
UGA,Rural,1960,6199641.0
UGA,Towns,1960,1185015.0
ZAF,Cities,1960,2406703.0
ZAF,Rural,1960,7772082.0
ZAF,Towns,1960,6261387.0
ZMB,Cities,1960,133155.0
ZMB,Rural,1960,1673681.0
ZMB,Towns,1960,1346892.0
ZWE,Cities,1960,391609.0
ZWE,Rural,1960,2793789.0
ZWE,Towns,1960,623990.0
AFE,Cities,1961,12257579.0
AFE,Rural,1961,81108920.0
AFE,Towns,1961,40181417.0
AFW,Cities,1961,12615453.0
AFW,Rural,1961,45099462.0
AFW,Towns,1961,41991757.0
AGO,Cities,1961,1472884.0
AGO,Rural,1961,2135499.0
AGO,Towns,1961,1693201.0
BDI,Cities,1961,10159.0
BDI,Rural,1961,1687211.0
BDI,Towns,1961,1137749.0
BEN,Cities,1961,277548.0
BEN,Rural,1961,1111978.0
BEN,Towns,1961,1169697.0
BFA,Cities,1961,63263.0
BFA,Rural,1961,3606562.0
BFA,Towns,1961,1178399.0
BWA,Cities,1961,0.0
BWA,Rural,1961,265795.0
BWA,Towns,1961,262147.0
CAF,Cities,1961,173595.0
CAF,Rural,1961,962407.0
