 ISO3_Code , Category , Year , Pop , Pop_Rel 
 GIN , Rural ," 2,009 "," 6,741,876 ", 1 
 GIN , Urban ," 2,009 "," 3,401,658 ", 0 
 GMB , Rural ," 2,009 "," 835,816 ", 0 
 GMB , Urban ," 2,009 "," 1,035,606 ", 1 
 GNB , Rural ," 2,009 "," 920,838 ", 1 
 GNB , Urban ," 2,009 "," 605,539 ", 0 
 GNQ , Rural ," 2,009 "," 562,473 ", 0 
 GNQ , Urban ," 2,009 "," 573,200 ", 1 
 KEN , Rural ," 2,009 "," 27,534,494 ", 1 
 KEN , Urban ," 2,009 "," 12,874,397 ", 0 
 LBR , Rural ," 2,009 "," 2,065,180 ", 1 
 LBR , Urban ," 2,009 "," 1,877,848 ", 0 
 LSO , Rural ," 2,009 "," 1,460,721 ", 1 
 LSO , Urban ," 2,009 "," 520,162 ", 0 
 MDG , Rural ," 2,009 "," 15,601,666 ", 1 
 MDG , Urban ," 2,009 "," 5,945,614 ", 0 
 MLI , Rural ," 2,009 "," 11,938,494 ", 1 
 MLI , Urban ," 2,009 "," 3,497,044 ", 0 
 MOZ , Rural ," 2,009 "," 15,501,456 ", 1 
 MOZ , Urban ," 2,009 "," 6,890,289 ", 0 
 MRT , Rural ," 2,009 "," 1,814,356 ", 1 
 MRT , Urban ," 2,009 "," 1,470,092 ", 0 
 MUS , Rural ," 2,009 "," 761,566 ", 1 
 MUS , Urban ," 2,009 "," 517,406 ", 0 
 MWI , Rural ," 2,009 "," 12,178,616 ", 1 
 MWI , Urban ," 2,009 "," 2,217,172 ", 0 
 NAM , Rural ," 2,009 "," 1,228,727 ", 1 
 NAM , Urban ," 2,009 "," 848,667 ", 0 
 NER , Rural ," 2,009 "," 13,352,650 ", 1 
 NER , Urban ," 2,009 "," 2,591,026 ", 0 
 NGA , Rural ," 2,009 "," 79,623,758 ", 0 
 NGA , Urban ," 2,009 "," 82,425,706 ", 1 
 RWA , Rural ," 2,009 "," 8,358,138 ", 1 
 RWA , Urban ," 2,009 "," 1,702,294 ", 0 
 SDN , Rural ," 2,009 "," 23,307,373 ", 1 
 SDN , Urban ," 2,009 "," 11,261,740 ", 0 
 SEN , Rural ," 2,009 "," 7,002,982 ", 1 
 SEN , Urban ," 2,009 "," 5,334,407 ", 0 
 SLE , Rural ," 2,009 "," 3,739,383 ", 1 
 SLE , Urban ," 2,009 "," 2,316,263 ", 0 
 SOM , Rural ," 2,009 "," 7,434,859 ", 1 
 SOM , Urban ," 2,009 "," 4,526,342 ", 0 
 SSA , Rural ," 2,009 "," 547,562,751 ", 1 
 SSA , Urban ," 2,009 "," 322,822,417 ", 0 
 SSD , Rural ," 2,009 "," 7,645,001 ", 1 
 SSD , Urban ," 2,009 "," 1,598,555 ", 0 
 STP , Rural ," 2,009 "," 62,101 ", 0 
 STP , Urban ," 2,009 "," 115,752 ", 1 
 SWZ , Rural ," 2,009 "," 859,429 ", 1 
 SWZ , Urban ," 2,009 "," 245,724 ", 0 
 SYC , Rural ," 2,009 "," 53,676 ", 1 
 SYC , Urban ," 2,009 "," 39,952 ", 0 
 TCD , Rural ," 2,009 "," 9,303,480 ", 1 
 TCD , Urban ," 2,009 "," 2,590,274 ", 0 
 TGO , Rural ," 2,009 "," 4,119,846 ", 1 
 TGO , Urban ," 2,009 "," 2,432,020 ", 0 
 TZA , Rural ," 2,009 "," 31,635,341 ", 1 
 TZA , Urban ," 2,009 "," 11,998,641 ", 0 
 UGA , Rural ," 2,009 "," 25,911,863 ", 1 
 UGA , Urban ," 2,009 "," 5,539,288 ", 0 
 ZAF , Rural ," 2,009 "," 19,522,712 ", 0 
 ZAF , Urban ," 2,009 "," 32,205,804 ", 1 
 ZMB , Rural ," 2,009 "," 8,162,923 ", 1 
 ZMB , Urban ," 2,009 "," 5,327,467 ", 0 
 ZWE , Rural ," 2,009 "," 8,844,121 ", 1 
 ZWE , Urban ," 2,009 "," 4,298,669 ", 0 
 AFE , Rural ," 2,010 "," 357,501,239 ", 1 
 AFE , Urban ," 2,010 "," 172,844,658 ", 0 
 AFW , Rural ," 2,010 "," 201,395,317 ", 1 
 AFW , Urban ," 2,010 "," 162,962,952 ", 0 
 AGO , Rural ," 2,010 "," 9,287,407 ", 0 
 AGO , Urban ," 2,010 "," 14,007,418 ", 1 
 BDI , Rural ," 2,010 "," 8,346,506 ", 1 
 BDI , Urban ," 2,010 "," 1,029,938 ", 0 
 BEN , Rural ," 2,010 "," 5,595,178 ", 1 
 BEN , Urban ," 2,010 "," 4,202,306 ", 0 
 BFA , Rural ," 2,010 "," 12,275,521 ", 1 
 BFA , Urban ," 2,010 "," 3,900,977 ", 0 
 BWA , Rural ," 2,010 "," 742,195 ", 0 
 BWA , Urban ," 2,010 "," 1,290,915 ", 1 
 CAF , Rural ," 2,010 "," 2,757,599 ", 1 
 CAF , Urban ," 2,010 "," 1,735,397 ", 0 
 CIV , Rural ," 2,010 "," 11,865,281 ", 1 
 CIV , Urban ," 2,010 "," 10,622,784 ", 0 
 CMR , Rural ," 2,010 "," 9,666,755 ", 0 
 CMR , Urban ," 2,010 "," 10,001,311 ", 1 
 COD , Rural ," 2,010 "," 41,555,122 ", 1 
 COD , Urban ," 2,010 "," 27,007,916 ", 0 
 COG , Rural ," 2,010 "," 1,678,165 ", 0 
 COG , Urban ," 2,010 "," 2,784,125 ", 1 
 COM , Rural ," 2,010 "," 465,889 ", 1 
 COM , Urban ," 2,010 "," 188,947 ", 0 
 CPV , Rural ," 2,010 "," 194,751 ", 0 
 CPV , Urban ," 2,010 "," 315,033 ", 1 
 ERI , Rural ," 2,010 "," 1,895,679 ", 1 
 ERI , Urban ," 2,010 "," 1,049,507 ", 0 
 ETH , Rural ," 2,010 "," 74,699,902 ", 1 
 ETH , Urban ," 2,010 "," 15,838,612 ", 0 
 GAB , Rural ," 2,010 "," 237,597 ", 0 
 GAB , Urban ," 2,010 "," 1,482,282 ", 1 
 GHA , Rural ," 2,010 "," 12,551,608 ", 0 
 GHA , Urban ," 2,010 "," 12,923,387 ", 1 
 GIN , Rural ," 2,010 "," 6,881,425 ", 1 
 GIN , Urban ," 2,010 "," 3,514,661 ", 0 
 GMB , Rural ," 2,010 "," 847,504 ", 0 
 GMB , Urban ," 2,010 "," 1,079,126 ", 1 
 GNB , Rural ," 2,010 "," 939,658 ", 1 
 GNB , Urban ," 2,010 "," 626,689 ", 0 
 GNQ , Rural ," 2,010 "," 557,421 ", 0 
 GNQ , Urban ," 2,010 "," 631,664 ", 1 
 KEN , Rural ," 2,010 "," 28,340,550 ", 1 
 KEN , Urban ," 2,010 "," 13,258,016 ", 0 
 LBR , Rural ," 2,010 "," 2,104,910 ", 1 
 LBR , Urban ," 2,010 "," 1,953,980 ", 0 
 LSO , Rural ," 2,010 "," 1,449,269 ", 1 
 LSO , Urban ," 2,010 "," 546,982 ", 0 
 MDG , Rural ," 2,010 "," 16,001,915 ", 1 
 MDG , Urban ," 2,010 "," 6,181,425 ", 0 
 MLI , Rural ," 2,010 "," 12,256,126 ", 1 
 MLI , Urban ," 2,010 "," 3,689,072 ", 0 
 MOZ , Rural ," 2,010 "," 15,872,651 ", 1 
 MOZ , Urban ," 2,010 "," 7,126,584 ", 0 
 MRT , Rural ," 2,010 "," 1,832,674 ", 1 
 MRT , Urban ," 2,010 "," 1,558,290 ", 0 
 MUS , Rural ," 2,010 "," 765,718 ", 1 
 MUS , Urban ," 2,010 "," 516,991 ", 0 
 MWI , Rural ," 2,010 "," 12,531,668 ", 1 
 MWI , Urban ," 2,010 "," 2,294,795 ", 0 
 NAM , Rural ," 2,010 "," 1,228,023 ", 1 
 NAM , Urban ," 2,010 "," 881,787 ", 0 
 NER , Rural ," 2,010 "," 13,861,034 ", 1 
 NER , Urban ," 2,010 "," 2,687,801 ", 0 
 NGA , Rural ," 2,010 "," 80,525,477 ", 0 
 NGA , Urban ," 2,010 "," 86,117,409 ", 1 
 RWA , Rural ," 2,010 "," 8,571,250 ", 1 
 RWA , Urban ," 2,010 "," 1,746,304 ", 0 
 SDN , Rural ," 2,010 "," 23,827,728 ", 1 
 SDN , Urban ," 2,010 "," 11,586,672 ", 0 
 SEN , Rural ," 2,010 "," 7,121,675 ", 1 
 SEN , Urban ," 2,010 "," 5,513,737 ", 0 
 SLE , Rural ," 2,010 "," 3,818,149 ", 1 
 SLE , Urban ," 2,010 "," 2,404,565 ", 0 
 SOM , Rural ," 2,010 "," 7,531,967 ", 1 
 SOM , Urban ," 2,010 "," 4,729,789 ", 0 
 SSA , Rural ," 2,010 "," 558,896,557 ", 1 
 SSA , Urban ," 2,010 "," 335,807,609 ", 0 
 SSD , Rural ," 2,010 "," 8,036,941 ", 1 
 SSD , Urban ," 2,010 "," 1,709,013 ", 0 
 STP , Rural ," 2,010 "," 61,709 ", 0 
 STP , Urban ," 2,010 "," 120,093 ", 1 
 SWZ , Rural ," 2,010 "," 863,384 ", 1 
 SWZ , Urban ," 2,010 "," 248,266 ", 0 
 SYC , Rural ," 2,010 "," 54,456 ", 1 
 SYC , Urban ," 2,010 "," 40,515 ", 0 
 TCD , Rural ," 2,010 "," 9,622,617 ", 1 
 TCD , Urban ," 2,010 "," 2,689,958 ", 0 
 TGO , Rural ," 2,010 "," 4,204,194 ", 1 
 TGO , Urban ," 2,010 "," 2,528,396 ", 0 
 TZA , Rural ," 2,010 "," 32,137,984 ", 1 
 TZA , Urban ," 2,010 "," 12,620,504 ", 0 
 UGA , Rural ," 2,010 "," 26,301,634 ", 1 
 UGA , Urban ," 2,010 "," 6,089,168 ", 0 
 ZAF , Rural ," 2,010 "," 19,561,018 ", 0 
 ZAF , Urban ," 2,010 "," 32,783,033 ", 1 
 ZMB , Rural ," 2,010 "," 8,385,517 ", 1 
 ZMB , Urban ," 2,010 "," 5,580,077 ", 0 
 ZWE , Rural ," 2,010 "," 8,985,157 ", 1 
 ZWE , Urban ," 2,010 "," 4,371,391 ", 0 
 AFE , Rural ," 2,011 "," 365,337,405 ", 1 
 AFE , Urban ," 2,011 "," 179,444,025 ", 0 
 AFW , Rural ," 2,011 "," 205,014,708 ", 1 
 AFW , Urban ," 2,011 "," 169,775,435 ", 0 
 AGO , Rural ," 2,011 "," 9,483,141 ", 0 
 AGO , Urban ," 2,011 "," 14,735,211 ", 1 
 BDI , Rural ," 2,011 "," 8,594,418 ", 1 
 BDI , Urban ," 2,011 "," 1,123,560 ", 0 
 BEN , Rural ," 2,011 "," 5,706,772 ", 1 
 BEN , Urban ," 2,011 "," 4,386,852 ", 0 
 BFA , Rural ," 2,011 "," 12,585,023 ", 1 
 BFA , Urban ," 2,011 "," 4,076,885 ", 0 
 BWA , Rural ," 2,011 "," 746,083 ", 0 
 BWA , Urban ," 2,011 "," 1,327,452 ", 1 
 CAF , Rural ," 2,011 "," 2,793,653 ", 1 
 CAF , Urban ," 2,011 "," 1,771,369 ", 0 
 CIV , Rural ," 2,011 "," 12,024,239 ", 1 
 CIV , Urban ," 2,011 "," 10,957,761 ", 0 
 CMR , Rural ," 2,011 "," 9,868,714 ", 0 
 CMR , Urban ," 2,011 "," 10,363,590 ", 1 
 COD , Rural ," 2,011 "," 42,661,934 ", 1 
 COD , Urban ," 2,011 "," 28,187,377 ", 0 
 COG , Rural ," 2,011 "," 1,725,892 ", 0 
 COG , Urban ," 2,011 "," 2,883,832 ", 1 
 COM , Rural ," 2,011 "," 473,560 ", 1 
 COM , Urban ," 2,011 "," 194,496 ", 0 
 CPV , Rural ," 2,011 "," 190,555 ", 0 
 CPV , Urban ," 2,011 "," 320,891 ", 1 
 ERI , Rural ," 2,011 "," 1,928,907 ", 1 
 ERI , Urban ," 2,011 "," 1,069,578 ", 0 
 ETH , Rural ," 2,011 "," 76,509,854 ", 1 
 ETH , Urban ," 2,011 "," 16,640,116 ", 0 
 GAB , Rural ," 2,011 "," 239,382 ", 0 
 GAB , Urban ," 2,011 "," 1,542,603 ", 1 
 GHA , Rural ," 2,011 "," 12,700,373 ", 0 
 GHA , Urban ," 2,011 "," 13,394,715 ", 1 
 GIN , Rural ," 2,011 "," 7,025,693 ", 1 
 GIN , Urban ," 2,011 "," 3,631,117 ", 0 
 GMB , Rural ," 2,011 "," 859,580 ", 0 
 GMB , Urban ," 2,011 "," 1,124,204 ", 1 
 GNB , Rural ," 2,011 "," 957,784 ", 1 
 GNB , Urban ," 2,011 "," 650,292 ", 0 
 GNQ , Rural ," 2,011 "," 546,726 ", 0 
 GNQ , Urban ," 2,011 "," 695,109 ", 1 
 KEN , Rural ," 2,011 "," 29,132,453 ", 1 
 KEN , Urban ," 2,011 "," 13,626,008 ", 0 
 LBR , Rural ," 2,011 "," 2,167,223 ", 1 
 LBR , Urban ," 2,011 "," 2,053,955 ", 0 
 LSO , Rural ," 2,011 "," 1,437,700 ", 1 
 LSO , Urban ," 2,011 "," 576,309 ", 0 
 MDG , Rural ," 2,011 "," 16,401,547 ", 1 
 MDG , Urban ," 2,011 "," 6,420,753 ", 0 
 MLI , Rural ," 2,011 "," 12,576,101 ", 1 
 MLI , Urban ," 2,011 "," 3,892,948 ", 0 
 MOZ , Rural ," 2,011 "," 16,269,067 ", 1 
 MOZ , Urban ," 2,011 "," 7,379,972 ", 0 
 MRT , Rural ," 2,011 "," 1,851,760 ", 1 
 MRT , Urban ," 2,011 "," 1,651,051 ", 0 
 MUS , Rural ," 2,011 "," 769,617 ", 1 
 MUS , Urban ," 2,011 "," 516,650 ", 0 
 MWI , Rural ," 2,011 "," 12,890,958 ", 1 
 MWI , Urban ," 2,011 "," 2,374,064 ", 0 
 NAM , Rural ," 2,011 "," 1,231,398 ", 1 
 NAM , Urban ," 2,011 "," 914,927 ", 0 
 NER , Rural ," 2,011 "," 14,388,520 ", 1 
 NER , Urban ," 2,011 "," 2,787,763 ", 0 
 NGA , Rural ," 2,011 "," 81,421,843 ", 0 
 NGA , Urban ," 2,011 "," 89,957,755 ", 1 
 RWA , Rural ," 2,011 "," 8,783,351 ", 1 
 RWA , Urban ," 2,011 "," 1,790,382 ", 0 
 SDN , Rural ," 2,011 "," 24,248,321 ", 1 
 SDN , Urban ," 2,011 "," 11,892,485 ", 0 
 SEN , Rural ," 2,011 "," 7,248,044 ", 1 
 SEN , Urban ," 2,011 "," 5,710,852 ", 0 
 SLE , Rural ," 2,011 "," 3,893,207 ", 1 
 SLE , Urban ," 2,011 "," 2,494,044 ", 0 
 SOM , Rural ," 2,011 "," 7,485,821 ", 1 
 SOM , Urban ," 2,011 "," 4,863,009 ", 0 
 SSA , Rural ," 2,011 "," 570,352,112 ", 1 
 SSA , Urban ," 2,011 "," 349,219,461 ", 0 
 SSD , Rural ," 2,011 "," 8,458,701 ", 1 
 SSD , Urban ," 2,011 "," 1,829,408 ", 0 
 STP , Rural ," 2,011 "," 61,770 ", 0 
 STP , Urban ," 2,011 "," 123,879 ", 1 
 SWZ , Rural ," 2,011 "," 866,729 ", 1 
 SWZ , Urban ," 2,011 "," 251,104 ", 0 
 SYC , Rural ," 2,011 "," 55,620 ", 1 
 SYC , Urban ," 2,011 "," 41,404 ", 0 
 TCD , Rural ," 2,011 "," 9,954,526 ", 1 
 TCD , Urban ," 2,011 "," 2,800,471 ", 0 
 TGO , Rural ," 2,011 "," 4,289,097 ", 1 
 TGO , Urban ," 2,011 "," 2,627,377 ", 0 
 TZA , Rural ," 2,011 "," 32,742,656 ", 1 
 TZA , Urban ," 2,011 "," 13,286,711 ", 0 
 UGA , Rural ," 2,011 "," 26,664,922 ", 1 
 UGA , Urban ," 2,011 "," 6,689,622 ", 0 
 ZAF , Rural ," 2,011 "," 19,687,386 ", 0 
 ZAF , Urban ," 2,011 "," 33,307,819 ", 1 
 ZMB , Rural ," 2,011 "," 8,609,482 ", 1 
 ZMB , Urban ," 2,011 "," 5,828,314 ", 0 
 ZWE , Rural ," 2,011 "," 9,142,008 ", 1 
 ZWE , Urban ," 2,011 "," 4,453,416 ", 0 
 AFE , Rural ," 2,012 "," 373,360,635 ", 1 
 AFE , Urban ," 2,012 "," 186,293,852 ", 0 
 AFW , Rural ," 2,012 "," 208,583,014 ", 1 
 AFW , Urban ," 2,012 "," 176,777,334 ", 0 
 AGO , Rural ," 2,012 "," 9,690,421 ", 0 
 AGO , Urban ," 2,012 "," 15,486,973 ", 1 
 BDI , Rural ," 2,012 "," 8,839,899 ", 1 
 BDI , Urban ," 2,012 "," 1,231,129 ", 0 
 BEN , Rural ," 2,012 "," 5,817,748 ", 1 
 BEN , Urban ," 2,012 "," 4,579,909 ", 0 
 BFA , Rural ," 2,012 "," 12,913,527 ", 1 
 BFA , Urban ," 2,012 "," 4,258,760 ", 0 
 BWA , Rural ," 2,012 "," 750,682 ", 0 
 BWA , Urban ," 2,012 "," 1,357,934 ", 1 
 CAF , Rural ," 2,012 "," 2,811,226 ", 1 
 CAF , Urban ," 2,012 "," 1,799,622 ", 0 
 CIV , Rural ," 2,012 "," 12,173,723 ", 1 
 CIV , Urban ," 2,012 "," 11,293,355 ", 0 
 CMR , Rural ," 2,012 "," 10,074,161 ", 0 
 CMR , Urban ," 2,012 "," 10,735,368 ", 1 
 COD , Rural ," 2,012 "," 43,823,082 ", 1 
 COD , Urban ," 2,012 "," 29,431,536 ", 0 
 COG , Rural ," 2,012 "," 1,767,301 ", 0 
 COG , Urban ," 2,012 "," 2,973,149 ", 1 
 COM , Rural ," 2,012 "," 481,245 ", 1 
 COM , Urban ," 2,012 "," 200,385 ", 0 
 CPV , Rural ," 2,012 "," 185,706 ", 0 
 CPV , Urban ," 2,012 "," 326,249 ", 1 
 ERI , Rural ," 2,012 "," 1,953,317 ", 1 
 ERI , Urban ," 2,012 "," 1,083,671 ", 0 
 ETH , Rural ," 2,012 "," 78,357,513 ", 1 
 ETH , Urban ," 2,012 "," 17,441,254 ", 0 
 GAB , Rural ," 2,012 "," 242,241 ", 0 
 GAB , Urban ," 2,012 "," 1,604,649 ", 1 
 GHA , Rural ," 2,012 "," 12,853,892 ", 0 
 GHA , Urban ," 2,012 "," 13,880,376 ", 1 
 GIN , Rural ," 2,012 "," 7,172,049 ", 1 
 GIN , Urban ," 2,012 "," 3,749,531 ", 0 
 GMB , Rural ," 2,012 "," 871,978 ", 0 
 GMB , Urban ," 2,012 "," 1,171,116 ", 1 
 GNB , Rural ," 2,012 "," 976,506 ", 1 
 GNB , Urban ," 2,012 "," 674,911 ", 0 
 GNQ , Rural ," 2,012 "," 530,190 ", 0 
 GNQ , Urban ," 2,012 "," 763,293 ", 1 
 KEN , Rural ," 2,012 "," 29,907,327 ", 1 
 KEN , Urban ," 2,012 "," 13,980,976 ", 0 
 LBR , Rural ," 2,012 "," 2,222,498 ", 1 
 LBR , Urban ," 2,012 "," 2,150,546 ", 0 
 LSO , Rural ," 2,012 "," 1,426,142 ", 1 
 LSO , Urban ," 2,012 "," 608,212 ", 0 
 MDG , Rural ," 2,012 "," 16,799,386 ", 1 
 MDG , Urban ," 2,012 "," 6,663,052 ", 0 
 MLI , Rural ," 2,012 "," 12,860,109 ", 1 
 MLI , Urban ," 2,012 "," 4,096,924 ", 0 
 MOZ , Rural ," 2,012 "," 16,688,090 ", 1 
 MOZ , Urban ," 2,012 "," 7,649,756 ", 0 
 MRT , Rural ," 2,012 "," 1,872,009 ", 1 
 MRT , Urban ," 2,012 "," 1,747,025 ", 0 
 MUS , Rural ," 2,012 "," 773,026 ", 1 
 MUS , Urban ," 2,012 "," 516,144 ", 0 
 MWI , Rural ," 2,012 "," 13,254,906 ", 1 
 MWI , Urban ," 2,012 "," 2,454,671 ", 0 
 NAM , Rural ," 2,012 "," 1,242,604 ", 1 
 NAM , Urban ," 2,012 "," 952,050 ", 0 
 NER , Rural ," 2,012 "," 14,944,692 ", 1 
 NER , Urban ," 2,012 "," 2,892,077 ", 0 
 NGA , Rural ," 2,012 "," 82,281,965 ", 0 
 NGA , Urban ," 2,012 "," 93,918,659 ", 1 
 RWA , Rural ," 2,012 "," 8,995,205 ", 1 
 RWA , Urban ," 2,012 "," 1,834,696 ", 0 
 SDN , Rural ," 2,012 "," 24,685,893 ", 1 
 SDN , Urban ," 2,012 "," 12,237,285 ", 0 
 SEN , Rural ," 2,012 "," 7,382,535 ", 1 
 SEN , Urban ," 2,012 "," 5,927,959 ", 0 
 SLE , Rural ," 2,012 "," 3,965,735 ", 1 
 SLE , Urban ," 2,012 "," 2,585,345 ", 0 
 SOM , Rural ," 2,012 "," 7,442,768 ", 1 
 SOM , Urban ," 2,012 "," 5,018,392 ", 0 
 SSA , Rural ," 2,012 "," 581,943,649 ", 1 
 SSA , Urban ," 2,012 "," 363,071,186 ", 0 
 SSD , Rural ," 2,012 "," 8,816,655 ", 1 
 SSD , Urban ," 2,012 "," 1,939,585 ", 0 
 STP , Rural ," 2,012 "," 62,451 ", 0 
 STP , Urban ," 2,012 "," 126,988 ", 1 
 SWZ , Rural ," 2,012 "," 869,603 ", 1 
 SWZ , Urban ," 2,012 "," 254,260 ", 0 
 SYC , Rural ," 2,012 "," 57,012 ", 1 
 SYC , Urban ," 2,012 "," 42,531 ", 0 
 TCD , Rural ," 2,012 "," 10,290,550 ", 1 
 TCD , Urban ," 2,012 "," 2,920,448 ", 0 
 TGO , Rural ," 2,012 "," 4,372,673 ", 1 
 TGO , Urban ," 2,012 "," 2,728,063 ", 0 
 TZA , Rural ," 2,012 "," 33,404,597 ", 1 
 TZA , Urban ," 2,012 "," 13,969,663 ", 0 
 UGA , Rural ," 2,012 "," 26,998,714 ", 1 
 UGA , Urban ," 2,012 "," 7,338,724 ", 0 
 ZAF , Rural ," 2,012 "," 19,920,172 ", 0 
 ZAF , Urban ," 2,012 "," 33,862,394 ", 1 
 ZMB , Rural ," 2,012 "," 8,833,364 ", 1 
 ZMB , Urban ," 2,012 "," 6,080,265 ", 0 
 ZWE , Rural ," 2,012 "," 9,286,563 ", 1 
 ZWE , Urban ," 2,012 "," 4,531,324 ", 0 
 AFE , Rural ," 2,013 "," 381,573,605 ", 1 
 AFE , Urban ," 2,013 "," 193,673,294 ", 0 
 AFW , Rural ," 2,013 "," 212,088,707 ", 1 
 AFW , Urban ," 2,013 "," 183,941,501 ", 0 
 AGO , Rural ," 2,013 "," 9,908,055 ", 0 
 AGO , Urban ," 2,013 "," 16,257,565 ", 1 
 BDI , Rural ," 2,013 "," 9,085,661 ", 1 
 BDI , Urban ," 2,013 "," 1,353,679 ", 0 
 BEN , Rural ," 2,013 "," 5,927,309 ", 1 
 BEN , Urban ," 2,013 "," 4,781,525 ", 0 
 BFA , Rural ," 2,013 "," 13,252,779 ", 1 
 BFA , Urban ," 2,013 "," 4,442,630 ", 0 
 BWA , Rural ," 2,013 "," 754,420 ", 0 
 BWA , Urban ," 2,013 "," 1,386,262 ", 1 
 CAF , Rural ," 2,013 "," 2,817,749 ", 1 
 CAF , Urban ," 2,013 "," 1,824,670 ", 0 
 CIV , Rural ," 2,013 "," 12,312,170 ", 1 
 CIV , Urban ," 2,013 "," 11,627,605 ", 0 
 CMR , Rural ," 2,013 "," 10,284,364 ", 0 
 CMR , Urban ," 2,013 "," 11,118,012 ", 1 
 COD , Rural ," 2,013 "," 45,043,512 ", 1 
 COD , Urban ," 2,013 "," 30,745,883 ", 0 
 COG , Rural ," 2,013 "," 1,803,524 ", 0 
 COG , Urban ," 2,013 "," 3,053,575 ", 1 
 COM , Rural ," 2,013 "," 489,393 ", 1 
 COM , Urban ," 2,013 "," 206,799 ", 0 
 CPV , Rural ," 2,013 "," 180,566 ", 0 
 CPV , Urban ," 2,013 "," 331,659 ", 1 
 ERI , Rural ," 2,013 "," 1,977,695 ", 1 
 ERI , Urban ," 2,013 "," 1,096,665 ", 0 
 ETH , Rural ," 2,013 "," 80,113,871 ", 1 
 ETH , Urban ," 2,013 "," 18,324,880 ", 0 
 GAB , Rural ," 2,013 "," 245,862 ", 0 
 GAB , Urban ," 2,013 "," 1,667,197 ", 1 
 GHA , Rural ," 2,013 "," 13,008,831 ", 0 
 GHA , Urban ," 2,013 "," 14,377,362 ", 1 
 GIN , Rural ," 2,013 "," 7,321,581 ", 1 
 GIN , Urban ," 2,013 "," 3,870,292 ", 0 
 GMB , Rural ," 2,013 "," 884,229 ", 0 
 GMB , Urban ," 2,013 "," 1,219,591 ", 1 
 GNB , Rural ," 2,013 "," 995,576 ", 1 
 GNB , Urban ," 2,013 "," 700,397 ", 0 
 GNQ , Rural ," 2,013 "," 508,709 ", 0 
 GNQ , Urban ," 2,013 "," 837,509 ", 1 
 KEN , Rural ," 2,013 "," 30,666,395 ", 1 
 KEN , Urban ," 2,013 "," 14,320,396 ", 0 
 LBR , Rural ," 2,013 "," 2,248,629 ", 1 
 LBR , Urban ," 2,013 "," 2,221,610 ", 0 
 LSO , Rural ," 2,013 "," 1,414,037 ", 1 
 LSO , Urban ," 2,013 "," 642,467 ", 0 
 MDG , Rural ," 2,013 "," 17,199,456 ", 1 
 MDG , Urban ," 2,013 "," 6,909,834 ", 0 
 MLI , Rural ," 2,013 "," 13,146,503 ", 1 
 MLI , Urban ," 2,013 "," 4,313,112 ", 0 
 MOZ , Rural ," 2,013 "," 17,119,791 ", 1 
 MOZ , Urban ," 2,013 "," 7,931,820 ", 0 
 MRT , Rural ," 2,013 "," 1,891,231 ", 1 
 MRT , Urban ," 2,013 "," 1,843,087 ", 0 
 MUS , Rural ," 2,013 "," 775,741 ", 1 
 MUS , Urban ," 2,013 "," 515,243 ", 0 
 MWI , Rural ," 2,013 "," 13,624,958 ", 1 
 MWI , Urban ," 2,013 "," 2,536,858 ", 0 
 NAM , Rural ," 2,013 "," 1,258,911 ", 1 
 NAM , Urban ," 2,013 "," 993,597 ", 0 
 NER , Rural ," 2,013 "," 15,516,663 ", 1 
 NER , Urban ," 2,013 "," 3,003,235 ", 0 
 NGA , Rural ," 2,013 "," 83,078,003 ", 0 
 NGA , Urban ," 2,013 "," 97,971,440 ", 1 
 RWA , Rural ," 2,013 "," 9,199,239 ", 1 
 RWA , Urban ," 2,013 "," 1,894,101 ", 0 
 SDN , Rural ," 2,013 "," 25,155,370 ", 1 
 SDN , Urban ," 2,013 "," 12,630,478 ", 0 
 SEN , Rural ," 2,013 "," 7,535,500 ", 1 
 SEN , Urban ," 2,013 "," 6,175,349 ", 0 
 SLE , Rural ," 2,013 "," 4,035,706 ", 1 
 SLE , Urban ," 2,013 "," 2,678,345 ", 0 
 SOM , Rural ," 2,013 "," 7,559,683 ", 1 
 SOM , Urban ," 2,013 "," 5,309,911 ", 0 
 SSA , Rural ," 2,013 "," 593,662,312 ", 1 
 SSA , Urban ," 2,013 "," 377,614,795 ", 0 
 SSD , Rural ," 2,013 "," 9,124,310 ", 1 
 SSD , Urban ," 2,013 "," 2,041,966 ", 0 
 STP , Rural ," 2,013 "," 63,486 ", 0 
 STP , Urban ," 2,013 "," 129,662 ", 1 
 SWZ , Rural ," 2,013 "," 872,215 ", 1 
 SWZ , Urban ," 2,013 "," 257,775 ", 0 
 SYC , Rural ," 2,013 "," 58,381 ", 1 
 SYC , Urban ," 2,013 "," 43,711 ", 0 
 TCD , Rural ," 2,013 "," 10,638,299 ", 1 
 TCD , Urban ," 2,013 "," 3,052,781 ", 0 
 TGO , Rural ," 2,013 "," 4,454,926 ", 1 
 TGO , Urban ," 2,013 "," 2,830,516 ", 0 
 TZA , Rural ," 2,013 "," 34,141,487 ", 1 
 TZA , Urban ," 2,013 "," 14,682,641 ", 0 
 UGA , Rural ," 2,013 "," 27,302,541 ", 1 
 UGA , Urban ," 2,013 "," 8,034,501 ", 0 
 ZAF , Rural ," 2,013 "," 20,202,500 ", 0 
 ZAF , Urban ," 2,013 "," 34,476,292 ", 1 
 ZMB , Rural ," 2,013 "," 9,059,503 ", 1 
