iso3cd,hazard,sector,subsector,climate_scenario,risk_metric_abbr,Loss,RP,pop,cap_stock_capita,gdp_capita,
LSO,Flood,Ports and Airports,Airports,Existing climate,PML,7479,50,2108326.08,5440.348589265,1109.258627,
LSO,Flood,Ports and Airports,Airports,Existing climate,PML,5391.4,25,2108326.08,5440.348589265,1109.258627,
LSO,Flood,Ports and Airports,Airports,Existing climate,PML,2652.6,10,2108326.08,5440.348589265,1109.258627,
LSO,Flood,Ports and Airports,Airports,Existing climate,AAL,1240.7,,2108326.08,5440.348589265,1109.258627,
LSO,Flood,Ports and Airports,Ports,Existing climate,AAL,0,,2108326.08,5440.348589265,1109.258627,
MDG,Flood,Ports and Airports,Ports,Existing climate,PML,558885.2,5000,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Ports,Existing climate,PML,518348.8,2500,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Ports,Existing climate,PML,474902.9,1000,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Ports,Existing climate,PML,448328.1,500,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Ports,Existing climate,PML,426195.8,250,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Ports,Existing climate,PML,401289.6,100,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Ports,Existing climate,PML,360139.2,50,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Ports,Existing climate,PML,278427.8,5000,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Ports,Existing climate,PML,266260.8,2500,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Ports,Existing climate,PML,259588.7,25,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Ports,Existing climate,PML,252328.9,1000,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Ports,Existing climate,PML,243213.4,500,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Ports,Existing climate,PML,235170.6,250,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Ports,Existing climate,PML,225259.2,100,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Ports,Existing climate,PML,203813.5,50,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Ports,Existing climate,PML,147367.7,25,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Ports,Existing climate,PML,127296.7,10,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Ports,Existing climate,PML,72371.2,10,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Ports,Existing climate,AAL,59463.5,,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Ports,Existing climate,AAL,33786.8,,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Airports,Existing climate,PML,17722.7,5000,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Airports,Existing climate,PML,17116.4,2500,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Airports,Existing climate,PML,16402.2,1000,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Airports,Existing climate,PML,15921.7,500,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Airports,Existing climate,PML,15487.1,250,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Airports,Existing climate,PML,14927.7,100,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Airports,Existing climate,PML,13542,50,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Airports,Existing climate,PML,9785.9,25,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Airports,Existing climate,PML,4793.2,10,26262309.17,1460.86407520591,480.888887,
MDG,Flood,Ports and Airports,Airports,Existing climate,AAL,2231.8,,26262309.17,1460.86407520591,480.888887,
MLI,Flood,Ports and Airports,Ports,Existing climate,PML,2028981.5,5000,19077751.58,1559.34608851278,851.841039,
MLI,Flood,Ports and Airports,Ports,Existing climate,PML,1920644.6,2500,19077751.58,1559.34608851278,851.841039,
MLI,Flood,Ports and Airports,Ports,Existing climate,PML,1799413.8,1000,19077751.58,1559.34608851278,851.841039,
MLI,Flood,Ports and Airports,Ports,Existing climate,PML,1721935.5,500,19077751.58,1559.34608851278,851.841039,
MLI,Flood,Ports and Airports,Ports,Existing climate,PML,1654946.8,250,19077751.58,1559.34608851278,851.841039,
MLI,Flood,Ports and Airports,Ports,Existing climate,PML,1575252.5,100,19077751.58,1559.34608851278,851.841039,
MLI,Flood,Ports and Airports,Ports,Existing climate,PML,1421784,50,19077751.58,1559.34608851278,851.841039,
MLI,Flood,Ports and Airports,Ports,Existing climate,PML,1029153.9,25,19077751.58,1559.34608851278,851.841039,
MLI,Flood,Ports and Airports,Ports,Existing climate,PML,507135.7,10,19077751.58,1559.34608851278,851.841039,
MLI,Flood,Ports and Airports,Ports,Existing climate,AAL,237595.6,,19077751.58,1559.34608851278,851.841039,
MLI,Flood,Ports and Airports,Airports,Existing climate,PML,6022.4,250,19077751.58,1559.34608851278,851.841039,
MLI,Flood,Ports and Airports,Airports,Existing climate,PML,6022.4,500,19077751.58,1559.34608851278,851.841039,
MLI,Flood,Ports and Airports,Airports,Existing climate,PML,6022.4,1000,19077751.58,1559.34608851278,851.841039,
MLI,Flood,Ports and Airports,Airports,Existing climate,PML,6022.4,2500,19077751.58,1559.34608851278,851.841039,
MLI,Flood,Ports and Airports,Airports,Existing climate,PML,6022.4,5000,19077751.58,1559.34608851278,851.841039,
MLI,Flood,Ports and Airports,Airports,Existing climate,PML,6000.4,100,19077751.58,1559.34608851278,851.841039,
MLI,Flood,Ports and Airports,Airports,Existing climate,PML,5523.7,50,19077751.58,1559.34608851278,851.841039,
MLI,Flood,Ports and Airports,Airports,Existing climate,PML,3950.3,25,19077751.58,1559.34608851278,851.841039,
MLI,Flood,Ports and Airports,Airports,Existing climate,PML,1832.9,10,19077751.58,1559.34608851278,851.841039,
MLI,Flood,Ports and Airports,Airports,Existing climate,AAL,817.7,,19077751.58,1559.34608851278,851.841039,
MLI,Flood,Ports and Airports,Ports,Existing climate,AAL,0,,19077751.58,1559.34608851278,851.841039,
MOZ,Flood,Ports and Airports,Ports,Existing climate,PML,17249.6,250,29496006.33,1354.19866319316,602.530579,
MOZ,Flood,Ports and Airports,Ports,Existing climate,PML,17249.6,500,29496006.33,1354.19866319316,602.530579,
MOZ,Flood,Ports and Airports,Ports,Existing climate,PML,17249.6,1000,29496006.33,1354.19866319316,602.530579,
MOZ,Flood,Ports and Airports,Ports,Existing climate,PML,17249.6,2500,29496006.33,1354.19866319316,602.530579,
MOZ,Flood,Ports and Airports,Ports,Existing climate,PML,17249.6,5000,29496006.33,1354.19866319316,602.530579,
MOZ,Flood,Ports and Airports,Ports,Existing climate,PML,17185.8,100,29496006.33,1354.19866319316,602.530579,
MOZ,Flood,Ports and Airports,Ports,Existing climate,PML,15821.4,50,29496006.33,1354.19866319316,602.530579,
MOZ,Flood,Ports and Airports,Ports,Existing climate,PML,11316.5,25,29496006.33,1354.19866319316,602.530579,
MOZ,Flood,Ports and Airports,Airports,Existing climate,PML,7370.7,5000,29496006.33,1354.19866319316,602.530579,
MOZ,Flood,Ports and Airports,Airports,Existing climate,PML,7133.9,2500,29496006.33,1354.19866319316,602.530579,
MOZ,Flood,Ports and Airports,Airports,Existing climate,PML,6854.2,1000,29496006.33,1354.19866319316,602.530579,
MOZ,Flood,Ports and Airports,Airports,Existing climate,PML,6664.3,500,29496006.33,1354.19866319316,602.530579,
MOZ,Flood,Ports and Airports,Airports,Existing climate,PML,6492.4,250,29496006.33,1354.19866319316,602.530579,
MOZ,Flood,Ports and Airports,Airports,Existing climate,PML,6269.6,100,29496006.33,1354.19866319316,602.530579,
MOZ,Flood,Ports and Airports,Airports,Existing climate,PML,5692,50,29496006.33,1354.19866319316,602.530579,
MOZ,Flood,Ports and Airports,Ports,Existing climate,PML,5251.4,10,29496006.33,1354.19866319316,602.530579,
MOZ,Flood,Ports and Airports,Airports,Existing climate,PML,4112,25,29496006.33,1354.19866319316,602.530579,
MOZ,Flood,Ports and Airports,Ports,Existing climate,AAL,2343.9,,29496006.33,1354.19866319316,602.530579,
MOZ,Flood,Ports and Airports,Airports,Existing climate,PML,2011.8,10,29496006.33,1354.19866319316,602.530579,
MOZ,Flood,Ports and Airports,Airports,Existing climate,AAL,935.5,,29496006.33,1354.19866319316,602.530579,
MOZ,Flood,Ports and Airports,Ports,Existing climate,AAL,0,,29496006.33,1354.19866319316,602.530579,
MRT,Flood,Ports and Airports,Airports,Existing climate,PML,7274.4,5000,4403309.6,6060.25978668398,1498.807332,
MRT,Flood,Ports and Airports,Airports,Existing climate,PML,6880.5,2500,4403309.6,6060.25978668398,1498.807332,
MRT,Flood,Ports and Airports,Airports,Existing climate,PML,6440.7,1000,4403309.6,6060.25978668398,1498.807332,
MRT,Flood,Ports and Airports,Airports,Existing climate,PML,6158.8,500,4403309.6,6060.25978668398,1498.807332,
MRT,Flood,Ports and Airports,Airports,Existing climate,PML,5914.9,250,4403309.6,6060.25978668398,1498.807332,
MRT,Flood,Ports and Airports,Airports,Existing climate,PML,5625,100,4403309.6,6060.25978668398,1498.807332,
MRT,Flood,Ports and Airports,Airports,Existing climate,PML,5069.2,50,4403309.6,6060.25978668398,1498.807332,
MRT,Flood,Ports and Airports,Airports,Existing climate,PML,3656.6,25,4403309.6,6060.25978668398,1498.807332,
MRT,Flood,Ports and Airports,Airports,Existing climate,PML,1795.9,10,4403309.6,6060.25978668398,1498.807332,
MRT,Flood,Ports and Airports,Airports,Existing climate,AAL,838,,4403309.6,6060.25978668398,1498.807332,
MRT,Flood,Ports and Airports,Ports,Existing climate,AAL,0,,4403309.6,6060.25978668398,1498.807332,
MWI,Flood,Ports and Airports,Airports,Existing climate,PML,5937.6,5000,18143214.94,811.054376943191,563.091664,
MWI,Flood,Ports and Airports,Airports,Existing climate,PML,5541,2500,18143214.94,811.054376943191,563.091664,
MWI,Flood,Ports and Airports,Airports,Existing climate,PML,5107.5,1000,18143214.94,811.054376943191,563.091664,
MWI,Flood,Ports and Airports,Airports,Existing climate,PML,4837.7,500,18143214.94,811.054376943191,563.091664,
MWI,Flood,Ports and Airports,Airports,Existing climate,PML,4607.9,250,18143214.94,811.054376943191,563.091664,
MWI,Flood,Ports and Airports,Airports,Existing climate,PML,4344.2,100,18143214.94,811.054376943191,563.091664,
MWI,Flood,Ports and Airports,Airports,Existing climate,PML,3898.5,50,18143214.94,811.054376943191,563.091664,
MWI,Flood,Ports and Airports,Airports,Existing climate,PML,2810.2,25,18143214.94,811.054376943191,563.091664,
MWI,Flood,Ports and Airports,Airports,Existing climate,PML,1381.8,10,18143214.94,811.054376943191,563.091664,
MWI,Flood,Ports and Airports,Airports,Existing climate,AAL,646.4,,18143214.94,811.054376943191,563.091664,
MWI,Flood,Ports and Airports,Ports,Existing climate,AAL,0,,18143214.94,811.054376943191,563.091664,
NAM,Flood,Ports and Airports,Airports,Existing climate,PML,41175.9,5000,2448299.65,13085.8966222545,4634.586589,
NAM,Flood,Ports and Airports,Airports,Existing climate,PML,40118.5,2500,2448299.65,13085.8966222545,4634.586589,
NAM,Flood,Ports and Airports,Airports,Existing climate,PML,38831.1,1000,2448299.65,13085.8966222545,4634.586589,
NAM,Flood,Ports and Airports,Airports,Existing climate,PML,37934.6,500,2448299.65,13085.8966222545,4634.586589,
NAM,Flood,Ports and Airports,Airports,Existing climate,PML,37102,250,2448299.65,13085.8966222545,4634.586589,
NAM,Flood,Ports and Airports,Airports,Existing climate,PML,35970.5,100,2448299.65,13085.8966222545,4634.586589,
NAM,Flood,Ports and Airports,Airports,Existing climate,PML,32725,50,2448299.65,13085.8966222545,4634.586589,
NAM,Flood,Ports and Airports,Airports,Existing climate,PML,23668.3,25,2448299.65,13085.8966222545,4634.586589,
NAM,Flood,Ports and Airports,Airports,Existing climate,PML,11590.1,10,2448299.65,13085.8966222545,4634.586589,
NAM,Flood,Ports and Airports,Airports,Existing climate,AAL,5396.2,,2448299.65,13085.8966222545,4634.586589,
NAM,Flood,Ports and Airports,Ports,Existing climate,AAL,0,,2448299.65,13085.8966222545,4634.586589,
NER,Flood,Ports and Airports,Airports,Existing climate,PML,3221.7,5000,22442815.21,2193.92441504958,513.238375,
NER,Flood,Ports and Airports,Airports,Existing climate,PML,3180.7,2500,22442815.21,2193.92441504958,513.238375,
NER,Flood,Ports and Airports,Airports,Existing climate,PML,3126.7,1000,22442815.21,2193.92441504958,513.238375,
NER,Flood,Ports and Airports,Airports,Existing climate,PML,3087.7,500,22442815.21,2193.92441504958,513.238375,
NER,Flood,Ports and Airports,Airports,Existing climate,PML,3050.7,250,22442815.21,2193.92441504958,513.238375,
NER,Flood,Ports and Airports,Airports,Existing climate,PML,2992.8,100,22442815.21,2193.92441504958,513.238375,
NER,Flood,Ports and Airports,Airports,Existing climate,PML,2737.8,50,22442815.21,2193.92441504958,513.238375,
NER,Flood,Ports and Airports,Airports,Existing climate,PML,1975.9,25,22442815.21,2193.92441504958,513.238375,
NER,Flood,Ports and Airports,Airports,Existing climate,PML,954,10,22442815.21,2193.92441504958,513.238375,
NER,Flood,Ports and Airports,Airports,Existing climate,AAL,439.7,,22442815.21,2193.92441504958,513.238375,
NER,Flood,Ports and Airports,Ports,Existing climate,AAL,0,,22442815.21,2193.92441504958,513.238375,
NGA,Flood,Ports and Airports,Ports,Existing climate,PML,355143608.4,5000,195874673.83,5764.19848115231,2552.70162,
NGA,Flood,Ports and Airports,Ports,Existing climate,PML,319498079,2500,195874673.83,5764.19848115231,2552.70162,
NGA,Flood,Ports and Airports,Ports,Existing climate,PML,282218694,1000,195874673.83,5764.19848115231,2552.70162,
NGA,Flood,Ports and Airports,Ports,Existing climate,PML,259979339.8,500,195874673.83,5764.19848115231,2552.70162,
NGA,Flood,Ports and Airports,Ports,Existing climate,PML,241848021.2,250,195874673.83,5764.19848115231,2552.70162,
NGA,Flood,Ports and Airports,Ports,Existing climate,PML,222287879,100,195874673.83,5764.19848115231,2552.70162,
NGA,Flood,Ports and Airports,Ports,Existing climate,PML,197129482.3,50,195874673.83,5764.19848115231,2552.70162,
NGA,Flood,Ports and Airports,Ports,Existing climate,PML,141919600.1,25,195874673.83,5764.19848115231,2552.70162,
NGA,Flood,Ports and Airports,Ports,Existing climate,PML,70393928.5,10,195874673.83,5764.19848115231,2552.70162,
NGA,Flood,Ports and Airports,Ports,Existing climate,AAL,33213606,,195874673.83,5764.19848115231,2552.70162,
NGA,Flood,Ports and Airports,Airports,Existing climate,PML,173430.3,250,195874673.83,5764.19848115231,2552.70162,
NGA,Flood,Ports and Airports,Airports,Existing climate,PML,173430.3,500,195874673.83,5764.19848115231,2552.70162,
NGA,Flood,Ports and Airports,Airports,Existing climate,PML,173430.3,1000,195874673.83,5764.19848115231,2552.70162,
NGA,Flood,Ports and Airports,Airports,Existing climate,PML,173430.3,2500,195874673.83,5764.19848115231,2552.70162,
NGA,Flood,Ports and Airports,Airports,Existing climate,PML,173430.3,5000,195874673.83,5764.19848115231,2552.70162,
NGA,Flood,Ports and Airports,Airports,Existing climate,PML,172783.3,100,195874673.83,5764.19848115231,2552.70162,
NGA,Flood,Ports and Airports,Airports,Existing climate,PML,159062.2,50,195874673.83,5764.19848115231,2552.70162,
NGA,Flood,Ports and Airports,Airports,Existing climate,PML,113735.5,25,195874673.83,5764.19848115231,2552.70162,
NGA,Flood,Ports and Airports,Airports,Existing climate,PML,52761.5,10,195874673.83,5764.19848115231,2552.70162,
NGA,Flood,Ports and Airports,Airports,Existing climate,AAL,23542.6,,195874673.83,5764.19848115231,2552.70162,
NGA,Flood,Ports and Airports,Ports,Existing climate,AAL,0,,195874673.83,5764.19848115231,2552.70162,
RWA,Flood,Ports and Airports,Airports,Existing climate,PML,1774.8,250,12301969.4,1580.05500503297,829.12633,
RWA,Flood,Ports and Airports,Airports,Existing climate,PML,1774.8,500,12301969.4,1580.05500503297,829.12633,
RWA,Flood,Ports and Airports,Airports,Existing climate,PML,1774.8,1000,12301969.4,1580.05500503297,829.12633,
RWA,Flood,Ports and Airports,Airports,Existing climate,PML,1774.8,2500,12301969.4,1580.05500503297,829.12633,
RWA,Flood,Ports and Airports,Airports,Existing climate,PML,1774.8,5000,12301969.4,1580.05500503297,829.12633,
RWA,Flood,Ports and Airports,Airports,Existing climate,PML,1767.8,100,12301969.4,1580.05500503297,829.12633,
RWA,Flood,Ports and Airports,Airports,Existing climate,PML,1627.9,50,12301969.4,1580.05500503297,829.12633,
RWA,Flood,Ports and Airports,Airports,Existing climate,PML,1163.9,25,12301969.4,1580.05500503297,829.12633,
RWA,Flood,Ports and Airports,Airports,Existing climate,PML,540,10,12301969.4,1580.05500503297,829.12633,
RWA,Flood,Ports and Airports,Airports,Existing climate,AAL,240.9,,12301969.4,1580.05500503297,829.12633,
RWA,Flood,Ports and Airports,Ports,Existing climate,AAL,0,,12301969.4,1580.05500503297,829.12633,
SDN,Flood,Ports and Airports,Airports,Existing climate,PML,224162.6,5000,41801556.39,7368,2238.225805,
SDN,Flood,Ports and Airports,Airports,Existing climate,PML,214674.6,2500,41801556.39,7368,2238.225805,
SDN,Flood,Ports and Airports,Airports,Existing climate,PML,203725.2,1000,41801556.39,7368,2238.225805,
SDN,Flood,Ports and Airports,Airports,Existing climate,PML,196502.4,500,41801556.39,7368,2238.225805,
SDN,Flood,Ports and Airports,Airports,Existing climate,PML,190084.9,250,41801556.39,7368,2238.225805,
SDN,Flood,Ports and Airports,Airports,Existing climate,PML,182108.2,100,41801556.39,7368,2238.225805,
SDN,Flood,Ports and Airports,Airports,Existing climate,PML,164715.9,50,41801556.39,7368,2238.225805,
SDN,Flood,Ports and Airports,Airports,Existing climate,PML,119001.6,25,41801556.39,7368,2238.225805,
SDN,Flood,Ports and Airports,Airports,Existing climate,PML,58449.1,10,41801556.39,7368,2238.225805,
SDN,Flood,Ports and Airports,Airports,Existing climate,AAL,27275.4,,41801556.39,7368,2238.225805,
SDN,Flood,Ports and Airports,Ports,Existing climate,AAL,0,,41801556.39,7368,2238.225805,
