ISO_A3,ghsl_year,ghsl_type,flood_type,climate_scenario,return_period,fathom_year,ftm3_ghsl_total_pop_#,ftm3_ghsl_new_pop_#,ftm3_ghsl_rate_pop_%
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,233866.2813,,
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,239375.8594,5509.578125,0.00116495
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,243721.8281,4345.96875,0.000599932
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,8558.194336,,
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,9836.328125,1278.133789,0.006983938
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,11683.12598,1846.797852,0.005751916
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,40214.01563,,
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,47855.38672,7641.371094,0.008736346
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,58039.91797,10184.53125,0.006452305
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,233891.1094,,
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,239836.6719,5945.5625,0.001255913
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,248794.6094,8957.9375,0.001223065
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,8581.558594,,
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,10347.71191,1766.15332,0.009401412
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,13871.05859,3523.34668,0.009815833
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,40945.78516,,
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,50613.44141,9667.65625,0.010654777
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,63322.65625,12709.21484,0.007495485
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,234183.7969,,
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,242939.5469,8755.75,0.001837004
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,254393.5781,11454.03125,0.001536845
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,8752.086914,,
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,11087.30371,2335.216797,0.01189562
BDI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,16039.14648,4951.842773,0.012383777
CPV,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2030,2193.362549,,
CPV,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2050,3326.240967,1132.878418,0.021038608
CPV,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2080,4739.387207,1413.14624,0.011872088
CPV,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2030,2786.653809,,
CPV,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2050,3844.91748,1058.263672,0.016225762
CPV,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2080,5749.986328,1905.068848,0.013505227
CPV,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2030,1590.345947,,
CPV,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2050,3100.099121,1509.753174,0.03393729
CPV,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2080,4546.078125,1445.979004,0.012842797
CPV,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2030,2232.486084,,
CPV,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2050,3405.471191,1172.985107,0.02133784
CPV,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2080,5724.427246,2318.956055,0.017462694
CPV,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2030,2805.719971,,
CPV,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2050,3946.564209,1140.844238,0.0172056
CPV,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2080,6281.313477,2334.749268,0.015611734
CPV,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2030,1622.072876,,
CPV,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2050,3264.294678,1642.221802,0.035585473
CPV,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2080,5538.530762,2274.236084,0.01777905
CPV,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2030,2228.349121,,
CPV,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2050,3434.331055,1205.981934,0.02186364
CPV,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2080,6154.913086,2720.582031,0.019637953
CPV,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2030,2805.719971,,
CPV,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2050,4028.487061,1222.76709,0.018251087
CPV,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2080,6583.768066,2555.281006,0.016508665
CPV,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2030,1622.072876,,
CPV,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2050,3344.122803,1722.049927,0.036837253
CPV,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2080,5982.048828,2637.926025,0.019574405
CPV,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2030,2293.877686,,
CPV,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2050,3629.862061,1335.984375,0.023212868
CPV,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2080,6429.025879,2799.163818,0.019236971
CPV,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2030,2862.382324,,
CPV,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2050,4168.4375,1306.055176,0.018972076
CPV,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2080,6884.858398,2716.420898,0.016866775
CPV,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2030,1721.419922,,
CPV,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2050,3414.152588,1692.732666,0.034831893
CPV,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2080,6308.45752,2894.304932,0.020676248
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,8469.361328,,
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,8494.374023,25.01269531,0.000147459
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,8344.133789,-150.2402344,-0.000594667
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,37212.39844,,
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,37248.44531,36.046875,4.84E-05
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,37345.92578,97.48046875,8.71E-05
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,941.2473145,,
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,941.3118896,0.064575195,3.43E-06
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,941.5333252,0.221435547,7.84E-06
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,8470.583984,,
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,8358.352539,-112.2314453,-0.000666683
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,8259.382813,-98.96972656,-0.00039697
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,37212.54688,,
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,37454.01563,241.46875,0.00032345
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,37569.42969,115.4140625,0.000102564
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,941.2543945,,
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,942.241333,0.986938477,5.24E-05
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,871.817749,-70.42358398,-0.002586018
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,8470.678711,,
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,8303.607422,-167.0712891,-0.000995533
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,7886.235352,-417.3720703,-0.001717562
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,37213.29688,,
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,37446.48047,233.1835938,0.000312378
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,37854.75391,408.2734375,0.000361527
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,941.2543945,,
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,942.3184814,1.064086914,5.65E-05
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,782.6925049,-159.6259766,-0.006167681
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,8485.419922,,
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,8259.367188,-226.0527344,-0.00134916
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,7729.25,-530.1171875,-0.002208762
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,37235.58984,,
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,37647.71875,412.1289063,0.000550519
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,38010.35156,362.6328125,0.00031959
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,941.3118896,,
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,863.0665283,-78.24536133,-0.004329737
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,784.5115356,-78.55499268,-0.003175963
CMR,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2030,22094.36328,,
CMR,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2050,31516.08398,9421.720703,0.0179174
CMR,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2080,57122.23828,25606.1543,0.020020967
CMR,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2030,23747.52344,,
CMR,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2050,33766.08203,10018.55859,0.017754702
CMR,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2080,64183.89453,30417.8125,0.021640686
CMR,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2030,21194.00781,,
CMR,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2050,30258.63086,9064.623047,0.017962569
CMR,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2080,53910.63281,23652.00195,0.019438048
CMR,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2030,22426.00391,,
CMR,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2050,33915.87109,11489.86719,0.020898473
CMR,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2080,78372.53125,44456.66016,0.028313088
CMR,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2030,24207.60938,,
CMR,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2050,37533.30078,13325.69141,0.022170264
CMR,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2080,82161.51563,44628.21484,0.026459274
CMR,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2030,21501.54297,,
CMR,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2050,32715.8418,11214.29883,0.021208506
CMR,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2080,75771.04688,43055.20508,0.028390777
CMR,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2030,22552.69336,,
CMR,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2050,36988.46484,14435.77148,0.025046093
CMR,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2080,88600.28906,51611.82422,0.029545697
CMR,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2030,24466.12109,,
CMR,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2050,39809.08203,15342.96094,0.024638929
CMR,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2080,91501.41406,51692.33203,0.02813037
CMR,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2030,21817.33984,,
CMR,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2050,35200.33984,13383,0.024205852
CMR,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2080,87199.09375,51998.75391,0.03069975
CMR,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2030,22916.81055,,
CMR,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2050,39430.08594,16513.27539,0.02750437
CMR,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2080,95786.44531,56356.35938,0.030028428
CMR,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2030,25257.75586,,
CMR,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2050,41714.14844,16456.39258,0.02540264
CMR,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2080,98795.4375,57081.28906,0.029157358
CMR,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2030,22244.75195,,
CMR,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2050,38221.28906,15976.53711,0.027433893
CMR,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2080,94712.4375,56491.14844,0.030710553
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,280670.5625,,
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,298968.25,18297.6875,0.00316278
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,307248.9063,8280.65625,0.000911108
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,1700708.75,,
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,1734456.5,33747.75,0.000982934
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,1761128.25,26671.75,0.000508814
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,144177.5625,,
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,151574.3281,7396.765625,0.002504657
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,155273.8125,3699.484375,0.000804122
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,282159.5938,,
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,321813.7188,39654.125,0.006596664
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,366465.2188,44651.5,0.004340417
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,1703387.5,,
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,1786383.875,82996.375,0.002381555
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,1881599.875,95216,0.001732466
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,145011.625,,
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,161143.6719,16132.04688,0.005288054
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,180955.0469,19811.375,0.003872556
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,282695.0938,,
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,331294.125,48599.03125,0.007963424
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,436374.9375,105080.8125,0.00922547
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,1704503.125,,
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,1803482.125,98979,0.00282627
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,1986308.5,182826.375,0.003223805
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,145217.3594,,
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,164693.5,19476.14063,0.006312567
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,210780.1094,46086.60938,0.008258222
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,286975.7188,,
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,352643.125,65667.40625,0.010356206
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,504342.2188,151699.0938,0.011998022
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,1711951.5,,
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,1857134,145182.5,0.004078318
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,2078118.375,220984.375,0.003754645
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,146751.3594,,
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,174388.6875,27637.32813,0.008664669
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,240590.9375,66202.25,0.010784791
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,62722.496,,
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,64001.375,1278.8789,0.001009727
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,64552.15,550.77344,0.000285667
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,439790.3,,
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,442313.03,2522.7188,0.000286033
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,447033.4,4720.375,0.00035391
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,43339.387,,
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,44804.28,1464.8945,0.001663472
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,45238.707,434.42578,0.000321699
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,62822.23,,
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,65732.375,2910.1445,0.002266696
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,69073.15,3340.7734,0.001653847
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,440001.38,,
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,448759.28,8757.906,0.000985924
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,458529.75,9770.469,0.000718208
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,43496.484,,
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,46318.92,2822.4375,0.003148467
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,49492.035,3173.1133,0.002211147
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,62837.64,,
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,66405.84,3568.2031,0.002765357
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,72322.52,5916.6797,0.00284907
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,440080.28,,
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,450059.7,9979.406,0.001121782
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,467563.12,17503.438,0.001272612
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,43640.652,,
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,47097.723,3457.0703,0.00381905
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,52171.992,5074.2695,0.003416529
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,63119.35,,
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,68048.64,4929.289,0.003766844
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,75509.03,7460.3906,0.00347367
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,440673.06,,
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,456009.53,15336.469,0.001711984
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,475986.47,19976.938,0.001430211
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,44030.367,,
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,48592.355,4561.9883,0.004941502
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,54516.46,5924.1055,0.003841911
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,104740.01,,
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,132990.44,28250.43,0.012011368
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,139552.77,6562.328,0.001606806
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,1268043.9,,
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,1324621,56577.125,0.00218493
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,1355048.9,30427.875,0.000757326
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,40537.86,,
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,45667.63,5129.7695,0.005975451
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,47438.75,1771.1211,0.001269127
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,105601.945,,
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,156103.86,50501.914,0.019734439
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,193860.08,37756.22,0.007246633
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,1271941,,
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,1392576.1,120635.125,0.004540845
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,1533539.2,140963.12,0.003219267
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,40940.96,,
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,51623.914,10682.953,0.011660153
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,65270.35,13646.4375,0.007849074
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,108662.41,,
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,166243.2,57580.797,0.021487907
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,236592.64,70349.44,0.011832389
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,1275006.8,,
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,1422442.8,147436,0.005486205
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,1701246.5,278803.75,0.005984017
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,41215.84,,
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,55026.574,13810.734,0.014554579
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,80945.445,25918.871,0.01294842
